,내용,등록일
124,보건복지부는 영상장비 수가를 재평가하기 위해 대한병원협회(이하 병협) 및 대한영상의학회 등에 금년 12월 말까지 관련 자료 제출을 요청하였다.이는 영상장비 수가 재평가에 필요한 CTMRIPET 장비 현황 및 사용 건수 등의 기초자료(Real Data)를 확보하기 위한 것이다.지난 5월 보건복지부는 CTMRIPET 등 영상장비 원가의 변동 요인이 발생하여 이에 대해 재평가한 결과 CT 14.7%MRI 29.7%PET 16.2%를 각각 인하하였으나 아산병원 외 44개 병원과 병협 및 대한영상의학회가 제기한 취소 소송에서 절차상 하자로 패소(10.21)한 바 있다.복지부는 법령 개정 등을 통해 절차를 정비하는 한편 영상장비 수가 재평가를 다시 추진할 계획이며장비의 총 검사건수 파악에 필수적인 비급여 건수 등의 관련 자료를 보다 충실히 반영하기 위해 병원학회 등에 요청 한 것이라 밝혔다.*문의 : 보험급여과 02-2023-7435,2011-12-07
113,보건복지부는 영유아보육법 및 하위법령을 개정하고 12월 8일부터 시행한다고 밝혔다.개정 법령의 주요내용은 다음과 같다.산업단지 내 어린이집 설치 활성화산업단지는 직장 밀집지역으로 보육수요가 높으나 입주기업체 대부분은 49인 이하의 소기업으로 직장어린이집 설치의무가 없어 자녀양육에 어려움이 있었으나앞으로 사업주 뿐 아니라 산업단지관리공단입주기업체협의회* 등도 입주기업체 근로자를 위해 어린이집을 설치ㆍ운영할 수 있어 어린이집 설치가 확대될 것으로 기대된다.* 입주기업체협의회 : 산업단지관리업무를 위탁받기 위하여 입주기업체로 구성된 협의회또한 산업단지관리공단 등이 산업단지 내 설치하려는 어린이집은 보육실을 1층에서 5층까지 설치할 수 있고* 현재 보육실은 1층 설치 원칙산업단지 내 국공립어린이집 등은 산단내 근로자 자녀가 우선이용할 수 있도록 하여 산업단지 근로자들의 보육수요에 부응할 수 있을 것으로 기대된다.매매에 따른 변경인가 요건 강화어린이집 건물ㆍ토지에 사용되는 소유권 등의 부채비율이 50% 이상인 경우 부채 상환 이행계획서 제출하여야 하며 지자체의 장은 그 이행을 권고할 수 있다.* 앞으로는 변경인가 전에 부채여부 및 상환계획을 미리 점검할 수 있어 어린이집의 무분별한 매매를 방지하고 안정적인 보육 환경을 조성할 수 있을 것으로 기대된다.어린이집의 원장보육교사의 자격기준 강화 (‘14.3.1일부터 시행)어린이집 원장의 전문성 강화를 위한 자격취득 요건 강화* 어린이집 원장이 되려는 경우 80시간의 사전직무교육을 받아야 하고 보육교사 1급 자격 취득 후 3년 이상 경력이 있어야 한다.(현행은 1급 자격 취득 후 2년 이상 경력)보육교사 자격요건 강화* 보육교사 3급에서 2급 승급에 필요한 업무경력이 1년에서 2년으로 늘어나고보육교사 자격취득을 위한 보육관련 교과목 및 학점은 현행 12과목 35학점에서 17과목 51학점으로 조정된다.,2011-12-08
111,질병관리본부(본부장:전병율)는 산발성 CJD로 신고되었던 환자의 병력조사를 통해뇌경막 이식 후 발생한 것으로 추정되는의인성 CJD〔의인성(醫因性) 크로이츠펠트-야콥병(Iatrogenic Creutzfeldt-Jakob Disease ; 이하 iCJD〕* 사례를 추가 확인하였다고 밝혔다.금번 iCJD 사례는 수도권 소재 병원으로부터 2011년 7월 산발성 CJD로 진단되어 법정감염병신고체계를 통해 신고된48세 남성으로1988년 5월 외상에 의한 뇌실질 출혈에 의해 수술한 병력이 있으며'뇌경막 이식(dura-graft)' 및Lyodura에 대한 기록을 의무기록에서 확인하였다.일반적으로 뇌실질 출혈에 의한 수술 시 뇌경막 이식은 매우 드문 경우이며동 사례에서 환자에게 이식된 뇌경막의 생산이력은 확인할 수 없었음질병관리본부는 신경과학회대한의사협회대한병원협회 등에 산발성 CJD로 의심되는 환자들의 과거 수술력 등 iCJD 관련 병력을 자세히 기록해 줄 것을 요청한 바 있으며2000년 이후 법정감염병신고체계로 신고된 CJD 환자를 포함각급 병원의 의무기록을 통해 확인가능한 CJD 환자 모두를 대상으로 수술력 등 iCJD 위험요인 노출 여부를 확인하는 추적조사를 실시하겠다고 밝혔다.<의인성 CJD 추적조사 계획(안)>의인성 CJD는 1987년 이후 CJD 환자가 발생됐으며 2000년 이후에 신고된 CJD환자는 심평원자료 및 병원 자체 EMR자료를 통해서 기타확인 가능한 CJD를 확인한 다음 과거 수술명수술재료수술력을 바탕으로 위험요인을 확인해서 위험요소가 있다면 뇌경막 이식(dura-graft)' 및 Lyodura에 대한 의무기록을 확인한다. 이 의무기록을 근거로 ICJD 규모를 파악하고 추적조사를 실시한다.,2011-12-08
109,건강보험심사평가원(원장 강윤구)는 항생제사용량수술건수개선효과 등을 고려하여 우선 선정한 11개 수술을 대상으로 수술시 감염예방목적으로 항생제를 어떻게 얼마나 쓰는지에 대해 평가한 결과를 공개하였다.평가대상대상기관 : 총 439기관 (상급종합 44종합병원 160병원 235)대상기간 : 2010년 10월~12월 진료분대상기관 : 총 439기관 (상급종합 44종합병원 160병원 235)기존평가대상수술 (8개) : 위수술대장수술복강경하 담낭절제술고관절치환술슬관절치환술자궁적출술제왕절개술심장수술신규평가대상수술 (3개) : 개두술전립선절제술녹내장수술 (2010년부터 평가 시작)수술할 때 예방적으로 항생제 사용이 필요한 이유는 크게 두 가지이다. 첫 번째는 전체 병원감염 중 2~3번째로 많은 감염인 수술부위감염을 예방하여 감염으로 인한 치료비용 및 입원기간을 줄이고 의료의 질을 향상시키는 것이다. 두 번째는 불필요한 항생제 사용으로 인한 항생제 내성문제를 줄일 수 있다.병원감염: 입원당시에 없었던 혹은 잠복하고 있지 않았떤 감염이 입원기간 중에 발생한 것임수술부위감염전체 병원감염에서 2~3번째로 많은 감염으로 대부분의 원인균은 환자의 피부점막내장의 정상상재균임수술할 때 절개로 인해 노출된 신체조직이 이러한 상재균에 의해 오염될 위험에 놓이게 되어 국소감염부터 전신감염까지 일으키게 됨적극적인 감염관리를 하면 약 35%~60%까지 예방할 수 있는 것으로 알려져 있으며수술시 항생제를 적절히 사용하는 것이 중요한 관리방법 중의 하나임※ 병원감염발생률(대한병원감염관리학회‘96년): 요로감염 30.3%폐렴 17.2%수술부위감염 15.5%2005년 수술시 항생제 사용실태를 조사한 결과 항생제를 과다하게 사용하고 있는 것으로 나타났다.※ 2005년 실태조사 결과 : 수술 전 1시간 이내 항생제 투여율 11.1%24시간 이내 중단 비율 0.2%평균 투여일수 12.3일병용투여율 42.3%3세대 세팔로스포린투여율 68.7%수술시 예방적 항생제 사용에 관한 권고지침항생제 최초투여시기 : 수술부위 절개 시점에 항생제 농도가 충분히 유지되도록 피부를 절개하기 전 1시간 이내에 항생제를 투여하는 것이 중요함항생제 선택 : 수술 후 감염이 생기지 않은 경우라면 주요 원인균(정상상재균)에 효과적원문보기,2011-12-08
107,보건복지부(장관 임채민)는 12.8일 제 21차 건강보험정책심의위원회를 개최하여 수가(상대가치점수) 조정 절차약국 행위료 개편선택의원제 시행방안 등 다양한 안건을 상정하여 논의하였다.주요 안건에 대한 심의 및 의결에 앞서「수가(상대가치점수) 결정 및 조정 절차 개편 방안」이 먼저 보고되었다.이는 복지부가 최근 영상수가 인하 소송에서 절차상 하자로 패소한 것을 계기 삼아 향후 유사한 사례가 발생하지 않도록 절차와 관련한 법령 전반의 정비 방향을 사전에 보고한 것으로 앞으로 모든 수가 조정 사안은 반드시 의료행위전문평가위원회를 거쳐야 되며위원회 구성도 상대가치점수 조정(인상 또는 인하) 등 새로운 역할을 잘 수행할 수 있도록 확대 개편된다.복지부는 이를 위해내년 초까지 관련 시행규칙 및 고시를 개정할 계획이라 밝혔다.또한 지난달에 의료행위전문평가위원회를 거쳐 금번 건정심 안건으로 상정된 「약국 행위료 산정체계 개편 방안」이 논의되었다.금년 7월 의약품관리료 산정기준 변경으로 901억원이 절감된 상황에서 의약품관리료 산정기준을 방문당으로 단순화하고이로 인한 수가 인하 분을 조제료로 이전(인상) 하는 방안이다. 따라서 약국 행위료에 지출되는 건강보험의 추가적인 재정소요분은 없다.다만금번 개편(안)에 대해 건강보험정책심의위원회 소위원회에서 충실한 검토를 할 필요가 있다는 의견이 제시되어 조속한 시일내에 논의키로 하였다.한편이번 건정심에서는 동네의원 이용 만성질환자의 지속적인 건강관리 계획이 최종 확정 되었다. 지난 건정심 18차회의(10.26일) 논의 이후 건정심 소위원회 등을 통한 토의과정과 의견수렴을 거쳐 최종 계획을 확정한 것이다.계획이 확정됨에 따라 내년 4월부터 의원급 의료기관을 이용하는 고혈압․당뇨병 환자는 진찰료 감면 혜택(현행 30% → 20%)을 받게 되며(약 350억 소요)질환에 대한 건강정보필수 검사시기 등을 알기쉽게 제공하는 건강지원서비스를 우편메일전화 등을 통해 받을 수 있다.환자가 자신이 선택해서 이용하는 의원에서 자신의 질환을 관리하겠다는 의사를 표명하면 다음 방문시부터 편리하게 혜택을 받을 수 있으며이사직장이전 등으로 의원을 변경하는 경우에도 별도 절차 없이 동일하게 자격을 인정받을 수 있다.의원급 의료기관들은 질 평가를 통해 사후 인센티브를 지급할 계획(Pay for Performance)이며이러한 제도를 통해 의원급 의료 서비스의 질적 수준이 높아질 수 있을 것으로 보인다. (약 350억 소요)제도명칭에 대해서는 환자의 지속적인 건강관리 유도와 의료서비스 질적 수준 제고라는 정책의 목적을 국민들이 이해하기 쉽도록 정부에서 의견을 수렴하여 제도시행 전에 최종 결정하도록 했다.건정심은 제도의 시행과 함께 공식적인 정책 운영평가 체계를 운영하여 현장 애로개선방안정책평가 및 개선방안 등을 논의해 나가는 것이 중요하다는 점에 의견을 같이 했다.이외에도 금번 건정심에는 ACADM 유전자 돌연변이 검사 등 7개 항목이 비급여로 인정되었고 비급여 교육․상담료를 받을 수 있는 질환도 현재 당뇨병고혈압 등 7개 질환에서 암수술환자만성신부전증환자 등 6개 질환을 추가로 확대키로 의결되었다.* (현행) 7개 질환 : 당뇨병고혈압심장질환암환자장루교육투석교육치태조절교육* (추가) 6개 질환 : 암수술환자재생불량성빈혈유전성대사질환난치성간질투석받지 않는 만성신부전증고지혈증원문보기,2011-12-08
100,보건복지부는 아빠의 육아참여를 활성화하기 위한 ‘100인의 아빠단’ 송년 발표회를 오는 12월 10일(토) 오전 11시에 서울 상암 월드컵경기장에서 개최한다고 밝혔다.‘100인의 아빠단(9.4. 발대식)’은 복지부의 저출산 극복 캠페인 ‘마더하세요’의 일환으로 아빠들의 육아참여를 독려하기 위해 만든 온라인 모임이다.주로 복지부가 블로그(motherplus.blog.me)를 통해 스타멘토를 활용한 ‘육아ㆍ건강ㆍ놀이ㆍ가사’ 관련 정보 동영상을 제공하고 아빠들은 내용을 학습한 후 본인의 체험을 온라인을 통해 알리는 등 육아정보 학습 및 공유활동을 하고 있으며지역별 오프라인 모임을 통한 가족과의 체험 행사 등 다양한 활동도 펼치고 있다.이번 ‘100인의 아빠단’ 송년발표회는 아빠단 가족 등 약 250명이 참석한 가운데 스타멘토인 박찬민 아나운서의 사회로 진행되며온라인을 통한 적극적인 육아경험 공유로 아빠 육아참여 활성화에 기여한 우수활동자 5명에 대한 시상과 함께2011년 ‘100인의 아빠단’ 활동 영상 상영활동소감발표 등이 진행될 예정이다.‘100인의 아빠단’ 시상식은 마더배우미마더나누미마더알리미 3개 분야 우수활동자와 최우수 활동상마더인기상 등 총 5명을 대상으로 진행할 계획이다.매주 스타 멘토의 육아수칙을 빠짐없이 이행하고 온라인으로 내용을 공유하는 등 활발한 활동으로 최우수 활동상을 수상한 심보현씨는“더 많은 아빠들이 100인의 아빠단을 통해 육아는 엄마 혼자가 아닌 공동의 책임으로 하는 것이라는 사실을 느끼길 바란다”고 말했다.마더하세요 블로그의 ‘육아ㆍ건강ㆍ놀이ㆍ가사’ 정보를 체험한 후 이를 본인 블로그에 올리는 ‘마더배우미상’ 수상자 최원혁씨는매주 아들 민준이와 색다른 추억 만들기를 꾸준히 실천한 결과“주말이면 쉬고 싶어만 했던 내가 요즘은 민준이와 함께하는 것이 즐거워 주말 계획세우기가 바쁘다”는 행복한 고민 중이라고 밝혔다.본인의 육아 노하우를 다른 아빠들에게 알리는 활동을 하는 ‘마더나누미’ 우수 활동자 하치관씨는아이를 향한 마음을 사진 일기로 꾸준히 포스팅해 여러 아빠들에게 감동을 주고 있다.‘마더알리미상’은 왕성한 온라인 활동으로 ‘100인의 아빠단’을 가장 널리 알린 홍정우씨가 수상했다.민기아빠 홍정우씨는 10년째 육아일기를 써서 자신의 블로그에 올리며 많은 팬들을 가지고 있는 인기 블로거이기도 하다.그밖에 마더인기상은 320개가 넘는 육아일기와 800장이 넘는 딸 해나의 사진으로 많은 이들의 마음을 훈훈하게 한 조안기씨가 수상했다.이번 송년발표회에는 가족이 함께 참여할 수 있는 퀴즈 이벤트 및 아빠단 장기자랑레크리에이션매직버블쇼 등 다양한 프로그램도 마련되어 있으며행사장에는 아빠단 활동을 기록한 사진 전시와 가족의 모습을 재미나게 스케치해주는 캐리커처산타와 사진을 찍을 수 있는 크리스마스 포토존도 마련될 예정이다.보건복지부 저출산고령사회정책실 박용주 실장은 “올 한해 100인의 아빠단의 활발한 활동을 통해 아빠의 육아참여 중요성에 대한 공감대를 형성할 수 있었다”며“100인의 아빠단이 지금은 비록 작은 시작이지만 아빠의 적극적육아참원문보기,2011-12-09
105,보건복지부는 장애인생활시설 이용 장애인의 인권실태를 조사하고그 조사결과를 발표하였다.보건복지부는 한국장애인단체총연합회 장애인인권침해예방센터와 지방자치단체 공동으로 장애인단체민간 인권활동가 등이 참여한 민관합동조사팀을 구성하여 ‘11.10.28.부터 200개 장애인생활시설* 이용 장애인의 인권실태 조사를 실시하였다.* 조사대상 : 미신고시설 10개개인운영신고시설 109개특수학교 병립 시설 45개 등 200개‘11.12. 3.일까지 155개 시설에 대한 실태조사를 완료하였고이중 조사보고서가 도착한 104건의 세부내용을 다음과 같이 발표하였다.시설 이용 장애인간 성추행 6건 및 성희롱 2건 등 성관련 의심사례 발견시설 종사자에 의한 폭행 의심사례 3건학대 의심사례 2건체벌 의심사례 7건(손들기 손바닥 때리기밥 주지 않기 등)수치심 유발사례 2건(남성 장애인에 목욕옷 갈아입히기 등을 여성 종사자 또는 봉사자가 수행)식자재 위생관리 부적합 등 5건(유통기한이 경과한 식자재구더기가 있는 김치 독 등)한편장애인생활시설 이용 장애인의 인권실태 조사를 통해 발견된 인권침해 사례에 대해서는 해당 시·도에서 형사고발·행정처분 등이 진행 중에 있다.‘11.12. 3.일까지 형사고발(4건)시설폐쇄 예정(14건)분리조치 및 성상담전문가 심층 상담조사 중(6건)형사고발 : 사실로 드러난 폭행(2건)식자재 위생관리 불량(2건)시설폐쇄 : 폐쇄 완료(미신고시설) 3건폐쇄 진행 중 1건폐쇄 예정 10건성추행 및 폭력 등 인권침해 사례는 피해 장애인을 분리조치하고 성상담 전문가의 심층 상담조사가 진행 중에 있으며조사결과 위법 사항은 관계 법령에 의거 형사고발 등 조치할 예정이다.또한 이용 장애인 간 성희롱 의심사례는 조사팀이 현장에서 해당 시설의 장에게 성희롱 우려대상자에 대해 관찰·주의를 요청하였으며학대체벌 등 인권침해 사례는 해당 지자체에 추가 확인·조사를 통해 위법 사실이 확인된 건에 대해서 시설장 교체해당 종사자 배제조치 등의 행정처분을 하도록 요청하였다.장애인생활시설에 대한 인권실태 조사결과를 토대로 보완된 이번 대책의 주요 내용은 다음과 같다.시설 내 폭행성폭력 사건에 대해 신속히 대응할 수 있도록 내부고발 및 외부 감시체계를 구축하기로 하였다.시설내에 ‘인권지킴이단’ 운영을 의무화하고인권전문가 및 관련단체가 참여하는 ‘장원문보기,2011-12-09
103,보건복지부는 2011년 12월 8일 개최된 OECD 고용노동사회위원회(ELSAC) 산하 사회정책작업반(Working Party on Soical Policy) 제31차 회의에서 최종균 기획조정담당관(부이사관41세)이 부의장으로 선출되었다고 밝혔다.사회정책작업반은 연금아동과 가족공적부조자활 등 사회정책 전반에 관한 연구와 각국의 정책 경험을 비교 분석하기 위해 1983년 설치되었으며 34개 OECD 회원국과 유럽연합(EU)국제노동기구(ILO)국제사회보장협회(ISSA) 등이 참여하고 있다.우리나라 사람이 사회정책작업반 부의장으로 선출된 것은 이번이 처음이며최 담당관은 앞으로 3년동안 의장단의 일원으로서 회의 안건 발굴안건에 대한 적극적 의견 제시각종 제안에 대한 재청 등의 역할을 하게 된다.최종균 기획조정담당관은 2005년부터 3년간 OECD 사무국에서 근무하였으며국제협력담당관장애인정책과장 등을 역임하여 국제적인 감각과 사회정책 분야의 전문성을 두루 갖추고 있다.최 담당관은 “앞으로 우리의 복지정책이 나아갈 방향에 대한 지식을 얻고 우리의 노력과 경험도 국제적으로 공유될 수 있도록 노력하겠다”고 선출 소감을 밝혔다.최 담당관의 부의장 선출은 그동안 OECD 등 국제기구내에서 우리나라의 위상이 높아짐과 아울러 국제사회에 대한 기여 요구가 증가함을 반영한 결과라 하겠다.한편 12.8(목)부터 12.9(금)까지 개최되는 금번 사회정책작업반 회의에서는 연금제도의 적정성과 지속가능성취약계층 현황 분석2013~2014년 사업예산프로그램(안) 등에 관하여 논의하게 된다.*문의 : 국제협력담당관실 02-2023-7225,2011-12-09
84,보건복지부는 장애인생활시설 이용 장애인의 인권실태를 조사하고그 조사결과를 발표하였다.보건복지부는 한국장애인단체총연합회 장애인인권침해예방센터와 지방자치단체 공동으로 장애인단체민간 인권활동가 등이 참여한 민관합동조사팀을 구성하여 ‘11.10.28.부터 200개 장애인생활시설* 이용 장애인의 인권실태 조사를 실시하였다.* 조사대상 : 미신고시설 10개개인운영신고시설 109개특수학교 병립 시설 45개 등 200개‘11.12. 3.일까지 155개 시설에 대한 실태조사를 완료하였고이중 조사보고서가 도착한 104건의 세부내용을 다음과 같이 발표하였다.시설 이용 장애인간 성추행 6건 및 성희롱 2건 등 성관련 의심사례 발견시설 종사자에 의한 폭행 의심사례 3건학대 의심사례 2건체벌 의심사례 7건(손들기 손바닥 때리기밥 주지 않기 등)수치심 유발사례 2건(남성 장애인에 목욕옷 갈아입히기 등을 여성 종사자 또는 봉사자가 수행)식자재 위생관리 부적합 등 5건(유통기한이 경과한 식자재구더기가 있는 김치 독 등)한편장애인생활시설 이용 장애인의 인권실태 조사를 통해 발견된 인권침해 사례에 대해서는 해당 시·도에서 형사고발·행정처분 등이 진행 중에 있다.‘11.12. 3.일까지 형사고발(4건)시설폐쇄 예정(14건)분리조치 및 성상담전문가 심층 상담조사 중(6건)형사고발 : 사실로 드러난 폭행(2건)식자재 위생관리 불량(2건)시설폐쇄 : 폐쇄 완료(미신고시설) 3건폐쇄 진행 중 1건폐쇄 예정 10건성추행 및 폭력 등 인권침해 사례는 피해 장애인을 분리조치하고 성상담 전문가의 심층 상담조사가 진행 중에 있으며조사결과 위법 사항은 관계 법령에 의거 형사고발 등 조치할 예정이다.또한 이용 장애인 간 성희롱 의심사례는 조사팀이 현장에서 해당 시설의 장에게 성희롱 우려대상자에 대해 관찰·주의를 요청하였으며학대체벌 등 인권침해 사례는 해당 지자체에 추가 확인·조사를 통해 위법 사실이 확인된 건에 대해서 시설장 교체해당 종사자 배제조치 등의 행정처분을 하도록 요청하였다.장애인생활시설에 대한 인권실태 조사결과를 토대로 보완된 이번 대책의 주요 내용은 다음과 같다.시설 내 폭행성폭력 사건에 대해 신속히 대응할 수 있도록 내부고발 및 외부 감시체계를 구축하기로 하였다.시설내에 ‘인권지킴이단’ 운영을 의무화하고인권전문가 및 관련단체가 참여하는 ‘장애인인권침해예방센터’(원문보기,2011-12-12
86,의료급여 예산 부족 문제는 건강보험 재정과는 전혀 관계가 없음☞ 2011.12.9 서울경제 “건강보험 재정 빨간불” 관련[ 기사 주요내용]국민기초생활 수급자 등에 대해 국가가 치료비 전액 또는 일부를 지원하는 ‘의료급여’ 예산부족으로 건강보험 재정 ‘빨간불’[ 해명내용]의료급여 예산 부족 문제는 건강보험 재정과는 전혀 관계가 없음의료급여는 국민기초생활 수급자 등을 대상으로 정부와 지방자치단체 재원(조세)을 통해 의료비를 지원하는 제도로서전국민을 대상으로 보험료를 주 재원으로 운영되는 건강보험과는 별개의 제도임의료급여제도 운영을 위해 진료비 심사는 건강보험심사평가원에진료비 지급은 국민건강보험공단에 위탁하여 운영하고 있으나재원의 관리는 건강보험 재정과 구분하여 별도로 운영함참고로올해 건강보험 재정은 11월까지 7 044억원 흑자를 기록 중이며11월말 현재 적립금 1조 6 636억원을 보유하고 있음한편의료급여 지급지연과 관련하여서는 '11년도 시도별 의료급여기금 잔액을 진료비로 추가예탁 하고 ’12년도 의료급여 국고보조금 조기 집행(‘12.1.5예정)을 통해 미지급액을 전액 해소토록 할 예정임,2011-12-12
90,"보건복지부는 연말연시를 맞아 기업단체등이 관행적으로실시하던 송년회를 헌혈로 대체하여 건전하고 뜻있게 보내도록 「헌혈 송년문화 조성 캠페인」을 전개한다.※ 헌혈송년 문화조성 캐치프레이즈함께하는 헌혈로 훈훈한 송년문화를 만듭니다.얼어붙은 마음들을 송년 헌혈로 녹여냅니다.음주 송년은 그만헌혈 송년으로 대신합니다.이번 캠페인은 최근 들어 송년회 문화가 공연관람봉사활동 등 보다 건전하고 이색적인 행사로 바뀌고 있음에 따라이에 발맞춰 대표적인 나눔의 실천인 헌혈을 송년문화로 활성화하고 나아가 생명나눔 문화 저변 확대의 일환으로 추진하게 된 것이다.특히매년 동절기(12～2월)에는 학교방학 및 추운 날씨 등으로 혈액이 부족한 시기이므로 헌혈 송년 문화의 필요성이 절실한 실정이다.보건복지부는 헌혈송년문화 확대를 위해 대한적십자사와 함께 TV인터넷등 다양한 온라인 매체를 통해 헌혈참여 분위기를 조성하고 헌혈송년회를 적극 홍보할 계획이다.대표적으로 12월 12일부터 대한적십자사 트위터(@koreanredcross)에 3인 이상의 헌혈모임이 헌혈에 참여하고 인증샷을 올리면 추첨을 통해 선물을 증정하는 이벤트(‘12.1.22까지)를 실시하고적십자사 스마트헌혈(www.bloodinfo.net) 앱을 다운받아 이벤트에 참여하는 행사도 실시한다.또한 12.15일(목)에는 KBS 헌혈특집생방송을 통해 동호회 헌혈 현장 등을 소개하고 헌혈 참여를 요청할 계획이다.아울러헌혈 송년행사 참여 안내를 위해 매뉴얼을 마련하여 배포(붙임 2)하고혈액원에 종사하는 직원들을 총동원하여 헌혈의집에서 헌혈 송년문화 확산 거리 캠페인(주 1회)을 전개해 나갈 계획이다.한편보건복지부는 12월 29일 30일에 ‘헌혈종무식’행사를 개최할 계획이며정부부처 및 각 기업체 등에 대해서도 뜻깊은 ‘헌혈송년회’ 개최에 적극 동참해 줄 것을 요청해 나갈 방침이다.'11년 헌혈 송년회 참여 계획[보건복지부]캠페인명 : ‘함께하는 헌혈로 훈훈한 송년문화 만듭니다.’참여기간 : ‘11.12월 29일30일 예정참여대상 : 보건복지부 전직원[금호석유화학]캠페인명 : ‘송년을 나눔- 헌혈로 함께합니다’참여기간 : ‘11.11.21～12.9참여대상 : 금호석유화학 전임직원(6개사업장) : 1 241명원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2011-12-12
89,건강보험심사평가원은 의료장비 관리의 시급도 및 중요도 등을 고려 우선 관리대상으로 정한 CTMRI 등 15종 92 000여대에 대하여 일제조사를 완료한 가운데요양기관의 의료장비 보유현황을 일괄 정비하고 이를 토대로 개별 장비 식별을 위한 바코드 라벨을 제작하여 해당 요양기관에 배포했다.※ 대상 장비: 특수의료장비 및 진단방사선발생장치 등 15종 장비 92 000여대전산화단층촬영장치(CT)자기공명영상진단기(MRI)유방촬영장치(Mammography)양전자방출단층촬영장치(PETPET-CT)방사선투시장치혈관조영장치C-Arm형 엑스선장치체외충격파쇄석기엑스선촬영장치치과방사선촬영장치치과방사선파노라마장치콘빔(Cone beam) CT골밀도검사기감마카메라(Gamma Camera)초음파영상진단기의료장비 일제조사는 15종 장비를 보유한 34 000여개 요양기관을 대상으로 지난 5월부터 7월까지 이루어졌으며장비의 정확한 보유현황과 장비 식별을 위한 필수 정보를 수집하는데 중점을 두고 실시되었다. 장비 식별을 위해서는 정확한 모델명제조(수입)업체제조시기가 필요하다.심사평가원은 조사 참여기관에 대한 자료 검토와 미참여 기관에 대한 정보 조사를 동시에 진행하였다. 미참여 기관에 대하여는 식약청시도(시군구) 등 유관기관 정보를 참고하고 요양기관에 확인하는 등 정확한 정보 반영을 위하여 필요한 조치를 취했다.심사평가원에서 이번에 다룬 의료장비 현황의 정보량은 156만개 가량으로조사대상 장비 92 000여대에 장비별 신고정보 17항목을 곱한 값이다. 그동안 요양기관에서 신고한 내용은 불완전하거나 오류로 판명된 정보가 많았으며향후 바코드 부착으로 의료장비 현황의 정확한 관리가 이뤄질 것으로 예상된다.심사평가원은 15종 의료장비 정비현황을 토대로 개개 장비에 바코드를 부여하고 92 000여대 장비에 대한 바코드 라벨을 일괄 제작하여 34 000여개 요양기관에 등기 배송 중이다. 이번 바코드 라벨은「의료장비현황 신고대상 및 식별부호화에 관한 기준(보건복지부 고시 제2011-125호)」에 따라 2차원 바코드인 GS1-Datamatrix(데이터 매트릭스)로 제작되었으며바코드 라벨을 받은 요양기관은 해당 의료장비의 앞면 등 판독이 용이한 위치에 라벨을 부착하면 된다.바코드 라벨은 훼손되지 않도록 관리하여야 하며불가피한 사유로 훼손 시 심사평가원에 재발급을 요청할 수 있다. 바코드는 장비 구입부터 폐기까지 유지되어야 하므로이미 부착된 중고장비를 구입하는 요양기관은 구입 장비에 대한 현황신고 시 라벨에 있는 바코드를 함께 기재하여 신고하여야 한다.이번 바코드 제정으로 그동안 손을 대지 못했던 의료장비에 대한 관리가 가능해질 것으로 보인다. 우리나라는 특수고가장비의 보유대수가 OECD국가 중에서도 높게 나타나고 있으며급여비용 또한 가파르게 증가하고 있는 추세이다. 코드가 표준화되고 개별 장비 식별이 가능해짐에 따라 장비 생산에서부터 폐기까지의 체계적 관리나 국가 정책 자료 생산을 위한 기초 데이터 등이 확보될 것으로 예상된다.또한심사평가원에서는 품질검사 결과 부적합 판정을 받은 장비에 대한 심사연계가 수월해지고요양기관에서도 보다 효율적으로 물품 관리가 가능할 것으로 보인다.이번 심사평가원에서 배포하는 바코드 라벨원문보기,2011-12-12
