,내용,등록일
428,보건복지부 장관국민연금에 대한 국민의 의견 직접 듣는다.- 10.5(금) 국민연금 개선을 위한 대구지역 대국민 토론회 참석 -보건복지부는 10월 5일 대구지역에서 개최되는 “국민연금 개선대국민 토론회”에 박능후 장관이 참석하여 국민연금 개선에 대한 대구지역 주민의 의견을 청취하였다고 밝혔다.보건복지부와 국민연금공단은 매 5년마다 실시하는 국민연금 재정계산에 따라 정부의 국민연금 종합운영계획(안) 마련을 위해 지역별 대국민 토론회를 개최하고 있다.지역별 대국민 토론회는 9.17일 서울을 시작으로 16개 시·도에서 실시하여10.5일 대구와 광주를 마지막으로 마무리된다.* (토론회 일정) 9.17 서울 / 9.28 경북 / 10.1 인천청주전북 / 10.2 부산대전제주울산강원 / 10.4 경기충남전남경남 / 10.5 대구광주국민연금 개선에 대한 국민들의 의견을 수렴하기 위하여 지역별 대국민 토론회 외에도 전문가와 이해당사자들의 심층적 의견수렴을 위한 포커스 그룹 및 지역 간담회를 실시하고 있으며온라인 의견수렴 및 전화설문도 병행하고 있다.박능후 장관은 대구지역 토론회에서 “이번 토론회를 포함한 대국민 의견수렴 절차를 통해 국민연금의 주인이 국민임을 재확인하고 국민의 신뢰와 지지를 받는 국민연금이 되기를 희망한다.”고 전했다.더불어 “국민연금기초연금 및 퇴직연금 등을 포함한 다층적 노후소득보장체계 강화를 통해 그 누구도 노후에 소외됨이 없이오래 사는 것이 고통이 아닌 축복이 되는 사회를 만들어 나가야 한다”고 강조했다.한편박능후 장관은 “국민연금 기금은 연금보험료 수입 없이도 현재 국민연금 수급자에게 약 30년간 지급할 수 있는 규모가 적립되어 있고매우 안정적으로 운영되고 있다”고 설명했다.더불어 “장기적인 인구구조 변화에 대비하고 젊은 세대의 부담과 세대 간 갈등을 최소화 할 수 있도록 지금부터 국민연금 개혁을 준비해 나가야 한다”고 강조했다.또한 “국민연금 개혁은 복지선진국인 스웨덴에서도 7년일본에서도 4년 이상 사회적 논의과정을 거쳐 이루어진 만큼우리나라도 긴 시간 사회적 논의와 합의를 통해 추진해 나가야 할 것”이라고 언급했다.이와 함께 “정부의 국민연금 종합운영계획(안)은 노후소득보장재정 안정화 및 다층적 노후소득보장체계라는 원칙 하에서 다양한 계층의 목소리를 반영해 마련하고 있다”고 밝혔다.이번 대구지역 대국민 토론회는 약 3시간 동안 진행되었으며국민연금에 대한 이해도를 높이기 위해 먼저 국민연금공단 유희원 부연구위원이 국민연금 제도에 대해 설명하였다.이후 지역을 대표하는 시민 패널과 참석한 방청객이 국민연금의 신뢰도 제고 및 노후소득보장 강화를 위한 방안 등을 포함하여 국민연금 제도 전반에 대한 개선방안을 논의하였다.패널은 대구지역을 대표하는 언론계노동계시민단체 및 여성단체 등에서 추천받은 인사로 구성되었으며국민연금공단 홈페이지에 신청한 국민 등 190명이 방청객으로 참여하였다.,2018-10-05
430,더 좋은 보육정책을 만들기 위한 영유아 부모님의 의견을 듣습니다.- 보육지원체계 개편방안에 대한 영유아 부모 대상 심층토론·의견수렴 진행 -보건복지부(장관 박능후)는 어린이집 보육서비스에 관한 보육지원체계 개편방안에 대해 부모님들의 의견을 듣고 제도개선안에 반영하고자 부모 토론회를 개최한다고 밝혔다.토론회는 총 두 차례* 진행되며전국 육아종합지원센터를 통해 사전에 신청한 200여 명의 영유아 부모 등이 참여한다.* (1차) 10.7(일) 서울시청 한화센터 (2차) 10.13(토) 충북 오송한국보건복지인력개발원그간 보건복지부는 맞춤형 보육 시행이후 제기된 문제점을 개선하여영유아의 건강한 발달을 지원하고 수요자의 요구에 부응하는 보육서비스를 제공하기 위해 보육지원체계 개편을 추진해왔다.’17.9월부터는 보육·사회복지 전문가부모어린이집 원장·교사 등이 참여한 「보육지원체계 개편 TF(단장 : 이봉주 서울대학교 사회복지학과 교수)」를 구성·운영해왔으며TF는 10차례 회의를 거쳐 지난 8월 7일 정책토론회를 통해 보육지원체계 개편방안을 제안·발표한 바 있다.TF는 어린이집을 이용하는 모든 영유아에게 공통으로 “기본보육시간”의 보육서비스를 제공하고장시간 보육이 필요한 영유아에 대해서는 “추가보육시간”으로 구분하여 인력과 프로그램을 지원할 것을 제안하였다.❖ 참고. TF가 제안한 보육지원체계 개편방안 주요내용어린이집 보육시간 구분어린이집 실제 이용시간 분포 및 보육교사의 근로시간을 고려하여모든 영유아에게 공통으로 제공되는「기본보육시간」과 기본보육시간 이후의 보육시간인 「추가보육시간」으로 구분추가보육시간의 보육 프로그램 내실화오전(연령별 반 편성)과 달리 연령 혼합반·통합반으로 운영되는 추가보육시간의 특성을 반영하여 보육 프로그램을 보완각 보육시간에 대한 보육료 재설정표준적인 어린이집 운영비용 산출의 근거가 되는 ‘표준보육비용’을 보육시간별로 각각 계측하고이를 토대로 기본보육시간과 추가보육시간에 대한 보육료를 재설정추가보육시간 전담 보육교사 지원현재 담임교사의 업무 지원을 위해 지원되고 있는 보조교사 확대배치 및 ‘추가보육시간 전담교사’로 역할 확대이번 토론회에서는 TF가 제안한 개편방안을 바탕으로 ▴기본보육시간의 적정수준과 ▴추가보육시간의 이용 및 지원 방식에 대해 심층토론을 진행하고 대안을 모색한다.토론회는 최은영 교수(충북대학교 아동복지학과 / TF 위원)의 보육지원체계 개편배경 및 개편방향에 대한 발표를 시작으로두 가지 토론의제별 조별토의-질의응답-전체토의 순으로 진행된다.첫 번째 토론의제는 ‘적정 기본보육시간은 어느 정도인가?*’에 관한 것으로기본보육시간 설정 시 주요 고려사항각 고려사항별 중요도적정 기본보육시간 수준에 대해 논의한다.* 6시간7시간8시간 등두 번째 토론의제는 ‘누가어떻게 추가보육을 이용할 것인가?*’에 관한 것으로 추가보육시간을 이용원문보기,2018-10-05
431,내년부터 저소득층 1세 미만 아동의 의료비 부담이 더 낮아진다!- 의료급여법 시행령 개정안 입법예고 (10.5일~11.14일) -보건복지부(장관 박능후)는 1세 미만 아동의 의료비를 낮추기 위한「의료급여법」시행령 일부 개정안을 10월 5일 입법 예고하였다.저소득층 지원제도인 의료급여는 건강보험과 연계하여 노인·치매환자·장애인·아동 등 의료 취약계층에 대한 지원과 비급여의 급여화를 지속적으로 확대하고 있다.* 최근 1년간 본인부담률 인하(2종 치매 입원10→5%외래15→5% / 2종 아동 입원 10→3% / 노인 틀니·임플란트20~30%→5~20%)2종 수급자 본인부담상한 인하(연간120만 원→80만 원)상급병실 급여화 등 추진개정안은 국가적 차원에서 아동의 건강한 성장을 지원하기 위해 내년 1월 1일부터 1세 미만 의료급여 2종 수급권자의 외래진료비 본인부담을 경감하는 내용을 담고 있다.이는 건강보험 보장성 강화 대책과 병행하여 추진하는 것이며현재 의료급여 1종 수급권자 중 18세 미만 아동은 외래진료비 본인부담을 이미 면제하고 있어 2종 수급권자를 대상으로 한다.* 근로능력이 있는 경우 2종 자격 부여 (붙임 참조)이번 입법 예고안의 주요 내용은 다음과 같다.① 의원급 의료기관에서 1세 미만 아동이 외래진료를 받은 경우현행 본인부담금 1 000원을 면제한다.② 병원급 이상 의료기관에서 1세 미만 아동이 외래진료를 받은 경우본인부담률을 현행 15%에서 5%로 경감한다.* 본인부담률 5% 적용 시 진료비는 병원 610원상급종합병원 790원 수준보건복지부는 입법 예고 기간 중 국민의 의견을 폭넓게 수렴하여개정안을 확정할 예정이다.이번 개정안에 대하여 의견이 있는 단체 또는 개인은 2018년 11월 14일까지 보건복지부 기초의료보장과로 의견을 제출하면 된다.개정안에 대한 상세한 사항은 보건복지부 홈페이지(www.mohw.go.kr)→ 정보 → 법령 → “입법·행정예고 전자공청회”에서 확인할 수 있다.< 의견 제출방법(우편) >제출처주소 : (30113) 세종특별자치시 도움4로 134층보건복지부 기초의료보장과FAX : (044) 202–3951기재사항입법 예고 사항에 대한 항목별 의견(찬반 여부와 그 의견)성명(법인 또는 기타 단체인 경우에는 그 명칭과 대표자의 성명)주소 및 전화번호기타 참고사항 등※ 통합입법예고시스템(http://opinion.lawmaking.go.kr)을 통하여서도 의견 제출 가능<붙임> 의료급여제도 개요,2018-10-05
432,ICT를 활용한 독거노인 지역사회 돌봄 강화 방안을 논의한다- 보건복지부·독거노인종합지원센터ICT 기반 독거노인 커뮤니티 케어 국제심포지엄 개최(10.5.) -보건복지부(장관 박능후)는 독거노인종합지원센터(센터장 김현미)와 함께 10월 5일(금) 콘래드 호텔(서울 여의도 소재)에서 「ICT(정보통신기술)* 기반 독거노인 커뮤니티 케어 국제심포지엄(학술토론대회)」을 개최한다고 밝혔다.* Information and communication technologies이번 국제심포지엄은 정부와 민간이 함께 독거노인에 대한 지역사회 돌봄 강화와 복지 분야의 제4차 산업혁명 대응방안을 모색하기 위해 마련되었다.이번 행사에는 국내외 관련 전문가민간기업 및 관계자들 약 200여명이 참석하여ICT 기반 독거노인 돌봄서비스 사례를 공유하고 및 발전 방향을 논의할 예정이다.이번 국제심포지엄은 강민규 보건복지부 노인정책관의 기조연설에 이어3개의 세션으로 나누어 국내외 주제 및 사례발표와 종합토론으로 진행된다.세션 1에서는 국내의 ICT 기반 독거노인 돌봄서비스 모델 개발 및 정부·민간·기업 사회공헌 사례에 대해 박영란 강남대학교 교수허수정 사회보장정보원 부연구위원김지희 ㈜스튜디오크로스컬처 대표박용근 SK 하이닉스 상무가 발표한다.세션 2에서는 캐나다의 앤드류 식스미스 사이먼 프레이저 대학교 노년학과 교수가 ‘21세기 고령화 사회 기술 활용 동향’독일의 토마스 벅 뮌헨 기술 대학교 건축 및 로봇공학 교수가 ‘고령자 생활환경 지원 기술 발달 현황과 미래 전망’에 대해 발표한다.그리고 일본의 카츠노리 야스오카 ㈜엑셀 엔지니어링 대표이사가 ‘일본 고령자 돌봄 ICT 서비스 산업과 기술 동향’을 발표한다.세션 3은 종합토론으로고대식 목원대학교 전자공학과 교수가 좌장을 맡는다.지정 토론자로는 강종관 한국정보화진흥원 ICT 융합본부 의료복지팀 수석연구원양재석 강남구립 강남구노인통합지원센터 센터장장영승 진인사컴퍼니 대표가 참석한다.또한세션1과 세션2의 주제 발표자 4명도 함께 토론자로 참석하여 우리나라 ICT 기반 독거노인 커뮤니티 케어의 발전방향에 대해 심도 있게 논의할 예정이다.심포지엄에 참석한 보건복지부 양성일 인구정책실장은 기념사를 통해독거노인의 보호를 위해 더욱 많은 민간의 관심과 지원을 당부하였다.또한 “이번 국제심포지엄이 우리나라의 뛰어난 IT 인프라를 기반으로 홀로 지내는 어르신들에 대한 사회안전망이 한층 더 촘촘하고 튼튼해지는 계기가 되기를 바란다”고 밝혔다.<붙임> 국제심포지엄 프로그램(안),2018-10-05
423,나와 친구들의 건강을 위해 인플루엔자 예방하세요!- 10월 8일부터 2주간 인플루엔자 접종 캠페인 운영 -보건복지부 질병관리본부·교육부 공동주관으로 10월 8일부터 21일까지 전국의 보건·학교 현장에서 2주간 “어린이 인플루엔자 예방접종 집중 접종주간” 운영① 11월까지 인플루엔자 예방접종 완료 ② 손 씻기와 기침예절 실천 ③ 감염병 의심 시 진료 후 다 나을 때까지 등교 자제집단생활로 인플루엔자 발생·유행에 취약한 유치원·초등학생의 접종률 높여 발병 예방효과 및 지역사회 전파차단 기대보건복지부 질병관리본부(본부장 정은경)와 교육부(부총리 겸 교육부장관 유은혜)는 인플루엔자가 발병할 경우 집단 내에 쉽게 전파될 수 있는 유치원생과 초등학생의 인플루엔자 예방접종률 향상과 손 씻기 등 예방생활 실천을 위해 10월 8일부터 2주간 ‘어린이 인플루엔자 예방접종 집중 접종주간(이하 ’집중 접종주간‘)을 운영한다고 밝혔다.해당 연령의 어린이는 다른 연령대에 비해 인플루엔자 발생률(ILI)*이 높으며예방접종률**은 34~57%의 낮은 수준으로 매년 이른 시기에 빠르게 유행하는 특성이 있어 이에 대한 부담 등을 줄이기 위해 접종률을 높이는 것이 매우 중요하다.* 연령별 인플루엔자 발생률(ILI: ’17. 12. 31.∼’18. 1. 1.): 7-12세 119.8명 > 13-18세 99.3명 > 1-6세 86.9명 > 19-49세 81.8명 > 50-64세 56.7명 > 0세 33.9명 > 65세 이상 31.9명 순이었음ILI(Influenza like illness): 2017-2018절기 6.6명/1 000명2018-2019절기 6.3명/1 000명** 연령별 접종률: 1～5세 73.3%6～11세 55.6%12～14세 33.6%15～18세 17.1%(2016년 국민건강영양조사)이에질병관리본부와 교육부는 ‘“나”와 함께 공부하는 “친구”들의 건강을 위해 인플루엔자 미리 예방하세요~!’라는 표어로 전국의 유치원학교 및 보건소가 함께 참여하는 공동 캠페인을 펼친다.어린이 인플루엔자 예방접종 집중 접종주간(2018. 10. 8. ~ 10. 21.)“나”와 함께 공부하는 “친구”들의 건강을 위해 인플루엔자 미리 예방하세요~!11월까지 인플루엔자 예방접종을 받는다!손 씻기와 기침예절을 잘 지킨다!감염병이 의심되면 진료를 받고다 나을 때까지 등교를 자제한다!지정의료기관* 및 보건소에서 예방접종이 가능하며의료기관이 없거나 2개소 이하인 지역 어린이들에게 접종 편의를 제공하기 위해 해당 지역 보건소에서는 “집중 접종주간” 기간 동안 토요일 접종도 실시할 예정이니 보건소에 확인하고 방문하면 된다.* 지정의료기관 확인: 보건소 문의 및 예방접종도우미 홈페이지(https://nip.cdc.go.kr 접속> 일반인 (자세히 보기)> 예방접종도우미 연결)스마트폰 앱을 통해 공지 예정만 65세 어르신 사업 참여기관 19 018개소생후 6개월 ∼ 12세 어린이 사업 참여기관8 766개소동시 참여기관 8 036개소예방접종은 보호자(또는 법정 대리인)와원문보기,2018-10-07
422,보조인력·시설·장비 등 갖춘 8개 병원장애친화 건강검진기관으로 지정[ 사 례 1 ](前)뇌병변 장애인 A씨는 건강검진을 위해 병원을 찾았다가 엑스레이를 찍을 때 불편을 겪었다. 뇌병변 장애 때문에 의사전달도 힘들고 가만히 있고 싶지만 몸이 말을 듣지 않았다. 너무 좁은 침대에 혼자 누워있으라고 하니 떨어져 다칠까 겁이 났는데 옆에 아무도 없었다.⇒ (後)건강 검진시필요한 지원에 대해 직접 요청할 수 있는 사전안내문을 통해검진 시작부터 끝날 때까지 검진기관에 소속된 이동편의를 위한 전문인력에게 의사소통과 검사과정의 서비스를 지원받을 수 있었고 심리적 두려움을 크게 덜 수 있었다.[ 사 례 2 ](前)여성지체장애인 B씨는 임신 후 검사를 받기 위해 몸무게를 재야했으나 다른 임산부들과 의료진들 앞에서 난감한 상황을 겪었다.휠체어에 탄 채로 몸무게를 잴 수 있는 체중계가 없어내려와 기어가서 체중계 걸터앉아 측정했기 때문이다.⇒ (後)검진기관에서 휠체어 체중계가 마련되어 있어 검진기관에서의 태아를 위한 정기적 체중 검사가 이제는 힘들지 않다.[ 사 례 3 ](前)시각장애인 C씨는 간호사가 안내하며 동행해준 덕분에 건강검진을 무리없이 받았다. 그런데 10여일 뒤 검진결과가 담긴 통지서가 집에 도착했지만 확인하지 못하고 있다.읽을 수가 없기 때문이다. 부모님이나 친구한테 읽어달라고도 할 수 있지만부모님이 걱정하실까봐 그리고 친구한테는 내 개인적 정보를 알리고 싶지 않아서 부탁할 생각이 없다.⇒ (後)점자프린터로 인쇄된 건강검진 결과 자료가 도착해나의 민감한 개인정보가 노출되지 않았으며 나의 건강상태를 자세히 알 수 있었다.보건복지부(장관 박능후)는 장애유무와 상관없이 누구나 안전하고 편하게 검진받을 수 있도록 보조인력과 시설·장비 등을 갖춘 8개 병원을 장애친화 건강검진기관으로 지정*했다고 밝혔다.*「장애인 건강권 및 의료접근성 보장에 관한 법률」제7조(장애인 건강검진사업)* 제5차 장애인정책종합계획에 따라2021년까지 100개소 지정 확대 계획보건복지부는 지난 4월 공모(2.6∼4.16총 2차 공모)를 통해 장애친화 건강검진기관 지정 사업에 참여했던 의료기관을 대상으로 선정 평가를 진행하였다.선정은 지정기준 적합성 확인(국민건강보험공단의 지정기준 충족여부한국지체장애인협회의 편의시설 설치기준 충족여부)과 선정심사위원회 종합평가를 거쳐8개 의료기관을 최종 선정*하였다.* (지정) [서울] 서울의료원 [대전] 대청병원[경기] 경기도의료원수원병원[강원] 원주의료원[경북] 안동의료원[경남] 마산의료원 및 양산부산대학교병원[제주] 제주중앙병원* (지원) 1～3급 중증장애인 검진비용 장애인안전편의관리비 추가 지원 및 장애특화 장비비 및 탈의실 등 시설개보수비 지원건강검진은 질병 조기발견뿐만 아니라 질병예방 및 질병관리를 통한 합병증 예방이란 목적을 가지고 있는데그간 장애인은 전문 의료서비스와 더불어 예방 의료서비스인 국가건강검진에서도 어려움을 겪어 왔다.중증장애인 수검률(61.7%)은 전체 인구(78.5%) 대비 16.8%p 낮았고(’17년)장애원문보기,2018-10-07
419,생활 속소소(小小)한 실천으로 비만관리 하세요!- 10.8. 비만예방의 날 기념식 및 비만정책 포럼 개최올해 비만슬로건 공개 -보건복지부(장관 박능후)는 비만 예방·관리의 필요성을 국민에게 널리 알리고건강생활실천을 위한 사회적 분위기를 조성하기 위해 10월 8일(월) 오후 2시 서울 드래곤시티에서 ‘비만예방의 날* 기념식 및 정책포럼’을 개최한다고 밝혔다.* 전 세계 50개 지역의 비만 관련 단체가 세계비만연맹을 구성하여 매년 10월 11일을 세계비만의 날(World Obesity Day)로 지정하고비만예방과 치료를 위한 다양한 활동을 공동으로 펼치고 있음이번 행사는 총 2부로 구성되며1부에서는 기념식 및 유공자 포상을 진행하고2부에서는 비만예방 정책포럼을 개최한다.올해 비만예방의 날 슬로건인 ’소소한 실천확실한 변화(비만은 질병건강은 행복)’은 일상 속에서 작은 건강생활 실천이 우리의 건강을 지키고 비만을 예방한다는 메시지를 담고 있다.특히일과 삶의 균형(Work-life balance)이 강조되고 있는 요즘모든 국민들이 보다 건강하고 행복한 저녁시간을 보냈으면 하는 소망을 담았다.기념식(1부 행사)에서는 지역주민의 비만예방 및 관리를 위해 노력한 공무원 등에 대한 유공자 포상주제영상 상영 및 비만예방 합동 캠페인 선포식 등 다채로운 프로그램이 펼쳐진다.올해는 진혜린 서울 양천구보건소 공무원 등 22명이 비만예방 및 관리 유공자로 선정되어 보건복지부장관 표창을 받는다.진혜린 양천구보건소 공무원은 관내 초등학생 비만예방 및 주민의 건강증진과 비만율 감소에 크게 기여하였다.그 외 21명도 학계의료계언론 등 각 분야에서 국민의 비만예방을 위해 기여한 공로가 인정되어 보건복지부장관 표창을 수상한다.정책 포럼(2부 행사)에서는 비만과 관련된 다양한 분야의 전문가 및 시민 대표들이 한자리에 모인 가운데“국가 비만관리 종합대책의 목표 달성을 위한 정책 포럼”이 개최된다.두 세션으로 구성되었으며 세션1은 ‘국가 비만관리 종합대책 목표 달성을 위한 공동의 노력방안’이세션2는 ‘비만예방을 위한 스마트 헬스 시티(Smart Health City)’ 조성을 위한 다양한 분야의 협력방안을 모색하는 논의의 장이 마련된다.* 지난 7월 9개 부처 공동으로 ‘국가 비만관리 종합대책’을 발표하였으며정책의 실효성 있는 추진을 위해 다분야 관계자 간 논의의 장을 마련하고자 함또한10월 한 달을 비만예방의 날 홍보․캠페인 기간으로 정하고전국 지방자치단체에서 동일한 슬로건 하에 다양한 캠페인을 추진할 예정이다.홍보기간에는 걷기 등 신체활동을 독려하고음료 대신 물 마시기계단이용하기 등 일상생활 속에서 쉽게 실천할 수 있는 비만예방 활동 등을 국민들에게 널리 알린다.특히10월 13일(토) 오전 8시 30분부터 오후12시까지 ‘남산 거북이 마라톤 대회’를 개최하며국민 누구나 참여할 수 있다.참여자에게는 국민건강보험공단에서 비만도 측정보행패턴 측정스트레스 검사 등 건강상담도 진행된다.그 밖에 보건소 및 국민건강보험공단 지사 등 총 170여 지자체에서 걷기대회 및 건강상담 등의 다양한 건강캠페인을 개최하며비만예방의 날을 맞아 건강생활 실천의 중요성을 홍보할 예정이다.우리나라 성인 비만율(33.4%)은 경제협력개발기구(OECD) 주요국가의 평균 (53.9%)보다 낮은 수준이나최근 발표에서는 한국의 고도 비만인구가 2원문보기,2018-10-08
414,아동수당 첫 만남의 기억을 들려주세요!!- 10.10.(수)~11.5.(월)까지 「아동수당 사진 공모전」 개최- 참여자 중 선발을 통해 총 60명에게 5만 원 상당 모바일 상품권 지급 -보건복지부(장관 박능후)는 10.10.(수)부터 11.5.(월)까지 27일 간「아동수당 사진 공모전」을 개최한다고 밝혔다.이번 공모전은 아동수당 첫 지급(9.21.)에 따라 실제 우리 아이들에게 아동수당이 어떻게 사용되었는지 사진을 통해 사례를 공유하고 아동수당에 대한 국민의 관심을 확산시키기 위해 실시된다.공모전에는 아동수당을 수령한 사람은 누구나 참여할 수 있다.참여방법은 아동수당 홈페이지(www.ihappy.or.kr) 방문 후 이벤트 참여 게시판을 통해 간단한 사연과 함께 아동수당을 활용하는 단란한 가족 사진 등 주제와 관련된 사진을 업로드 하면 된다.아동수당 사진 공모전 - 부문인원아동수당 활용 내용으로 구성부문인원아동수당 활용 내용무럭무럭상15명아이 성장을 위한 학비  의식주 등차곡차곡상15명아이 미래를 위한 저축  저금 등아이행복상15명아이가 좋아하는 장난감  키즈카페 등가족사랑상15명아이와 가족을 위한 외식  여행 등참여자 중 4개 부문별 15명총 60명을 선발하여 5만 원 상당의 모바일 상품권을 지급한다. 당첨자 발표는 11월 16일(금) 아동수당 홈페이지를 통해 공개할 계획이다.한편9월말까지 0~5세 아동 233만 명(0~5세 245만 명 중 95.2%)이 아동수당을 신청했으며총 195만 명에게 아동수당이 지급되었다.9월 30일까지 신청한 사람 중 소득조사 미완료로 9월 아동수당이 지급되지 못한 경우지급여부 확정 시 10월에 9월분까지 소급 지급된다.읍·면·동 주민센터에서 아동수당을 신청하는 경우 부모 모두의 서명이 필요하므로아동수당 홈페이지에서 신청서를 다운받아 미리 작성해가는 것이 편리하다.온라인을 통해 아동수당을 신청하는 경우부모 모두의 공인인증서가 필요하다.보건복지부 성창현 아동복지정책과장은 “9월 첫 지급된 아동수당이 우리 아동들에게 어떻게 활용되었는지를 사진을 통해 국민과 공유하고자 한다”며 “이번 공모전을 통해 보다 많은 국민이 아동수당에 대해 관심을 갖고 아동수당의 의미를 함께 느낄 수 있기를 바란다”고 밝혔다.<붙임>원문보기,2018-10-09
417,종양 스페로이드를 활용한 암 표적치료 혁신의 길 열려- 보건복지부 지원으로 연구 수행최고 권위 학술지 ‘네이처 제네틱스’ 게재 -보건복지부(장관 박능후)는 삼성서울병원 선도형난치암연구사업단 남도현 교수팀이 종양 스페로이드의 유전체-약물 반응성에 기반한 임상반응 예측 알고리즘을 이용하여 암 환자의 맞춤 표적치료법을 제시했다고 밝혔다.* 종양 스페로이드 : 3차원으로 배양된 세포의 원형 집합체이 연구는 보건복지부 선도형특성화연구사업의 지원을 받아 수행되었다.<선도형특성화연구사업 개요>(사업개요) 병원의 우수한 기초·임상인력과 시설을 기반으로 난치암세포치료 등 특성화 분야 의료기술·제품 개발을 위한 임상진입 성과를 창출하는 사업(지원대상) 6개 사업단(지원기간) 2006~2021년(삼성서울병원은 2009~2019년)(지원금액) 사업단별 연간 25~45억 원 지원이번 연구성과는 세계적 저명 학술지인 ‘네이처 제네틱스(Nature Genetics)’ 온라인판에 9월 27일자로 게재되었다.특히연구의 학술적 가치와 기술의 혁신성을 인정받아 이 학술지의 ‘뉴스 앤 뷰즈(News & Views)’에 소개되었다.기존의 암세포 약물 선별(스크리닝) 방법에 비하여 실시간 약물반응 결과를 쉽게 도출하여 임상 적용성이 높고대규모 데이터 축적이 용이하다는 측면이 부각되었다.※ 게재 논문 정보저널명 : Nature Genetics (IF 27.125)논문명 : Pharmacogenomic landscape of patient derived tumor cells informs precision oncology therapy저자정보 : (제1저자) 이진구사경하신상(삼성서울병원)Zhaoqi Liu(미국 콜롬비아대학)Jiguang Wang(홍콩대학)(교신저자) 남도현이지연(삼성서울병원)Raul Rabadan(미국 콜롬비아대학)일반적으로 항암치료의 결과는 종양의 유전체 및 분자적 배경에 따라 환자마다 다르게 나타난다.따라서 치료 성공률을 높이기 위해서는 환자 유래 암세포나 줄기세포를 배양하여 약물반응을 사전에 스크리닝하고환자 특성에 맞는 치료제를 적용하는 것이 중요하다.기존의 암세포 약물 스크리닝 방법인 세포주 모델은 쉽고 빠른 사용이 가능하나 환자 종양의 분자적 특성을 온전히 보존하지 못했다.* 세포주 : 균일한 조직에서 유래된 세포의 집단으로동일한 유전적 특징을 가지며 적절한 배지와 공간에서 무한하게 증식할 수 있다는 특징을 지님또한오가노이드 모델은 환자 종양과 유사성은 높으나 실시간 약물 반응 예측이 어려워 임상에 도입하기 어렵다는 단점이 있었다.* 오가노이드 : 줄기세포를 3차원적으로 배양하거나 재조합해 만든 장기유사체로써 ‘미니 장기’‘유사 장기’라고도 함남도현 교수팀은 완전하고 신속하게 약물을 스크리닝 하기 위하여 대규모 종양 스페로이드에 기반하여 유전체와 약물반응 간 상관관계를 규명하고신규 분자표적 및 병용원문보기,2018-10-09
413,보건복지부는 SBS의 10.9일자 8시 뉴스 중 “재산에 질병까지...개인정보 마음대로 엿보는 공무원들” 에 대해 다음과 같이 설명합니다.기사 주요내용질병소득·재산 정보 등 민감한 정보가 담긴 사회보장정보시스템을 무단으로 열람한 건이 ‘17년 6 800여 건’18.1~2월 간 1 300여 건에 달함그마저도 공무원에 대한 열람만 포착할 수 있게 되어 있어 일반인을 불법 열람한 사례는 통계조차 잡히지 않고적발돼도 솜방망이 처벌에 그침설명내용사회보장정보시스템의 사용자 권한은 시군구읍면동 등 지자체 단위별*로 관내 업무에 필요한 최소한의 범위 내에서 부여됨* 읍면동 공무원은 관할 읍면동 주민의 급여 신청과 수급자 관리에 필요한 정보만을 조회시군구 공무원은 해당 시군구의 복지급여 신청·조사·결정에 필요한 정보를 조회복지부는 사회보장정보시스템의 개인정보를 엄격하게 관리하기 위해 사회보장정보원에 상시모니터링 체계*를 두어 오남용 의심사례를 적발* 시스템 접속기록 등을 분석하여 개인정보 처리가 적정하게 이루어지는 지를 모니터링- 또한사전교육 의무화위반자 의무 보수교육 및 사용권한 정지현장 실태점검 등 종합적인 개인정보 관리 업무 수행 중적발된 사례는 오남용의 유형빈도고의성정보의 민감도 등을 고려하여 징계 수준을 정하여 지자체로 징계요구하고 있음* 최종적인 징계결정은 지방자치단체의 장이 징계위원회를 소집하여 대상자의 성실·능동적 업무처리평시 근무태도 등을 감안하여 처분 (공무원 징계규정)보도의 ‘사회보장정보시스템 무단 열람이 ‘17년 6 800여 건18년 1~2월 간 1 300여 건’과 관련- 위 수치는 실제 무단 열람 건수가 아니라 시스템 규칙*에 따라 사실관계 확인대상으로 추출한 건수로실제 개인정보 오남용 건수는 ‘17년 161건’18.1~2월 간 5건으로 차이가 있음* 적용규칙 수가 늘어날수록 비례적으로 증가하는 통계치로 이 중 일부(‘17년의 경우 2.3%)가 실제 오남용 사례로 적발됨보도의 ‘일반인 불법 열람한 사례는 통계조차 잡히지 않음’과 관련- 일반인이라 하더라도 가족관계원부 등을 복지급여 신청과 무관하게 조회하는 경우특정 대상자를 여러 번 조회하는 경우 등 개인정보 오남용 모니터링을 상시적으로 수행하고 있음,2018-10-10
