,내용,등록일
110,국민건강보험공단(이사장 정형근) 건강보험정책연구원이 2003년부터 2009년까지 건강보험 진료비 지급자료를 분석한 결과최근 6년간 만성폐쇄성 폐질환 진료비는 2003년 642억원에서 2009년 1천 199억원으로 86.7%증가하였으며보험급여비는 ‘03년 467억원에서 ’09년 857억원으로 83.5%증가한 것으로 나타났다.공단이 요양기관에 지급한 2009년 ‘만성폐쇄성폐질환’ 급여비는 857억원으로 입원 473억원 > 약국 275억원 > 외래 108억원 순(順)이었다.‘09년 만성폐쇄성폐질환(J44) 진료형태별 건강보험 진료비(단위 : 백만원)구분계입원외래약국건강보험진료비119 93461 86619 00539 062급 여 비85 67347 34310 82027 509호흡기계질환인 ‘만성폐쇄성폐질환(J44)’ 성별 진료환자수는 여자는 ‘03년 10만 2천명에서 ’09년 9만 3천명으로 근소하게 감소하였고남자는 ‘03년 12만 6천명에서 2009년 14만 2천명으로 12.6%증가하였다.10만명당 성별/연령대별 ‘만성폐쇄성질환’ 실진료환자수는 2009년 기준으로 남성의 경우는 80대이상이 8 134.9명으로 가장 많았고그 뒤를 이어 70대가 5 343.7명60대가 2 197.1명50대가 573.6명 등으로 장년층과 노인층에서 많은 진료를 받았으며여성도 80세이상 2967.6명70대 2 175.1명60대 1 063.4명 순(順)으로 나타났다.10만명당 시ㆍ도별 만성폐쇄성폐질환 실진료환자수는 2009년의 경우 전남이 1 310명으로 가장 많았고그 다음으로 경북 1 247명전북 968명順이었고서울은 574명으로 가장 낮았으며부산은 577명으로 두 번째로 적은 것으로 나타났다.국민건강보험 일산병원 호흡기내과 전문의 김정주 교수는 ‘만성폐쇄성폐질환’ 증상 및 관리요령에 대하여 다음과 같이 설명하였다.(주요증상) 이 병은 흔히 어르신들께서 해수라고 하던 것으로 처음은 기침과 가래가 잘 그치지 않으면서 계속 나오다가 점점 숨차게 되는 것으로시작은 힘들원문보기,2010-11-22
111,한국사회복지협의회 주최하고 보건복지부가 후원한 「제4회 푸드뱅크 식품나눔 전국대회」가 11월 18일 오후 2시 국립중앙박물관 대강당 및 주변광장에서 개최된다.‘맛있는 나눔 ! 행복한 세상’이라는 주제로 개최된 행사에는 진수희 보건복지부장관이재선 국회보건복지위원장정두언 한나라당 최고위원추미애 의원김득린 한국사회복지협의회장전국의 푸드뱅크 종사자 및 자원봉사자 등 500여 명이 참석한다.이번 행사는 전국의 푸드뱅크 종사자 및 기부자들을 격려하고행사 참여자들이 식품꾸러미 만들기김장김치 담그기 등에 직접 참여함으로써 식품기부에 대한 사회적 인식을 확산시키고 참여분위기를 조성하고자 마련되었다.이날 행사는 1부 기념식과 2부 김장 김치담그기 등 자원봉사 참여 프로그램으로 진행된다.1부 기념식에서는 푸드뱅크 기부식품 활성화에 힘쓴 유공자에 대한 보건복지부 장관의 표창 및 공로패(감사패) 수여가 있을 예정이다.표창자 중에는 경남 진해푸드뱅크에 8년간 콩나물을 기부해 온 대야콩나물 대표 박진영(42세)씨가 포함되어 눈길을 끈다.대야콩나물은 박진영씨 부부가 함께 운영하고 있으며매주 1회이상 콩나물을 기부하고 있다.박진영씨는 “우리식단에 항상 반찬으로 오르는 콩나물이 생활이 어려운 이웃에게는 더욱 필요할 것이란 생각이 들어 기부를 시작했으며형편이 어려워 성금기부는 못하여도 콩나물을 기부하게 되어 무척 기쁘게 생각한다”고 말했다.방송인 이태란(35세)씨는 2009.4월 서울시 마포구 푸드마켓 홍보대사로 위촉받아 독거노인장애인 가정실직가정에 쌀 등 식품을 기부하고 평균 월 2회 이상 직접 가정을 방문하여 음식을 전달하는 등의 공로로 보건복지부장관 명의의 감사패를 받는다.방송인 송승환씨도 각종 기부식품 활성화 행사 시 “난타공연” 출연자들과 함께 무료공연을 해준 공로로 감사패를 받는다.또한이날 국립중앙박물관 주변광장에서는 식품꾸러미와 김장김치 담그기 행사에서는 보건복지위원푸드뱅크 홍보대사 방송인 이태란문화나눔의 송승환서울글로벌 외국인 자원봉단 등 200여 명이 함께참여하여 식품나눔을 함께 할 예정이다.동 행사에서 만들의 진 식품꾸러미 5 000여개(1개당 5만원 상당)와 김장김치(약 3 000포기)는 결식아동가정 등 생활이 어려운 가정에 지원된다.이날 행사에서 진수희 보건복지부 장관은 “푸드뱅크사업은 정부의 손길이 미치지 못하는 소외된 우리 이웃에 든든한 버팀목이 되고 있으며종사들의 따뜻한 사랑과 온정과 헌신은 우리 모두가 더불어 잘 사는 따뜻한 사회를 만드는 데 큰 힘이 되고 있다.”고 하면서 “정부에서도 기부식품 활성화를 위해 푸드뱅크사업 지속 확대(25개 신규지원)홍보예산 증액(2억원) 등 정책적 지원에 최선을 다하겠다”고 밝히면서‘식품기부’는 이제 쉬우면서도 가장 아름다운 나눔의 실천이요. 이웃 사랑 실천의 출발점이라고 강조하면서식품기업 및 일반국민들의 적극적인 참여와 협조를 부탁할 예정이다.한편2010.10월 현재 푸드뱅크 294푸드마켓 108개소 등 402개소가 설치ㆍ운영되고 있으며식품을 기부하고자 하는 기업개인단체는 취식 가능한 여유식품을 모아서 전국 어디서나 “1688-1377”을 누르면 가까운 푸드뱅크로 자동 연결 되어 손쉽게 식품나눔운동에 참여할 수 있다.,2010-11-22
112,보건복지부(장관 진수희)는 뷰티산업에 대한 사회적 관심을 제고하고 뷰티산업 종사자들을 격려하기 위해 11월 19일 오후 4시부터 서울 밀레니엄 힐튼 호텔에서 ‘제1회 뷰티人의 밤’ 행사를 개최한다.정부차원에서 최초로 개최되는 이번 행사에서는 뷰티관련 협회 및 학회대학업계 관계자 등 120여명이 참석한 가운데 뷰티산업 발전에 기여한 유공자를 포상하고 올해 최초로 추진된 뷰티산업 선진화 사업의 성과를 평가한다.뷰티산업 유공자로는 대한민국 뷰티산업을 세계에 알리고 국내 뷰티산업을 육성하는데 앞장선 업체 대표우수한 뷰티인력 양성에 기여한 기관 및 개인 등 12명(기관 3)이 선정되었다.보건복지부 및 2010년 뷰티산업 선진화 사업 수행 3개 기관*은 올해의 사업성과를 발표한다.보건복지부 : 2010년 뷰티산업육성정책 추진경과 및 2011년 정책추진방향한국보건산업진흥원 : 뷰티서비스선진화사업(해외진출 매뉴얼 등)한국보건사회연구원 : 국민생활건강제도 발전방안동원대학 : 뷰티산업의 종합적 홍보전략보건복지부 관계자는 “행사에 참여한 교육 및 산업현장 관계자들로부터 현장의 생생한 의견을 청취하여 앞으로 뷰티산업이 미래의 신 성장 동력 산업으로 발전할 수 있도록 정책적 기반 조성 및 지원을 다 할 것”이라고 밝혔다.아울러이 관계자는 “‘뷰티인의 밤’ 행사를 매년 정례화하고 내년부터는 민간의 자율적인 행사로 자리매김할 수 있도록 적극 지원할 예정”이라고 덧붙여 설명하였다.,2010-11-22
106,국립서울병원(원장 정은기)는 사행산업과 종사자들의 정신건강과 도박중독 예방 관리 대책마련을 위하여 “사행산업과 산업장 정신건강”을 주제로 2010년 11월 24일(수) 오후 12시 30분～16시 30분 국립서울병원 대강당에서 컨퍼런스를 개최한다.사행산업은 관광 진흥과 지역경제 발전을 위하여 육성되었으며지난 10년 간 비약적인 발전을 이루어 왔다.이런 경제적 성공의 뒤편에는 도박중독이란 사회적 문제가 대두되었는데 도박중독의 사회적 관심은 주로 이용객과 일반인들에 관해서만 집중되었고 막상 사행산업 종사자 정신건강에 대해서는 관심이 적었던 것이 현실이다.이에국립서울병원은 사행산업 종사자들에 대한 정신건강의 문제에 대해 학계나 업계 모두 함께 모여 심도 있게 논의하는 자리를 마련하였다.사행산업 종사자들은 도박중독자들과 가장 근접거리에서 접한다는 특성 때문에 도박중독의 예방활동에 있어서 핵심적인 역할을 할 수 있다. 동시에 그 자신이 도박에 과도하게 노출되고 있다는 어려움을 겪는다.따라서 이들 사행산업종사자들의 정신건강 문제는 특정 직업군의 정신건강에 국한되는 것이 아니라우리 사회 전체의 도박중독 예방에 중요한 부분을 차지한다고 할 수 있다.이번 컨퍼런스는 이러한 문제에 대해서 정신의학계관광학계산업의학계 등 각 학계의 전문가들이 심도 있는 의견을 나누는 자리로우리사회에 도박중독 예방관리 시스템 구축 방안 및 산업장 정신건강에 대한 중요성을 알리는 뜻있는 계기를 마련할 것으로 보인다.,2010-11-22
99,2010년 11월 24일 보건복지부(김원종 보건산업정책국장)와 영국 기업혁신기술부(제인 피터스 과학기술국장)는 알츠하이머 질환 예방 및 치료기술 개발을 위해 양국간 협력 방안을 논의하여 합의 의사록에 서명하고 상호협력을 다짐한다.한-영 양국은 합의 의사록 체결을 계기로 알츠하이머 질환의 중개ㆍ임상연구 추진 및 향후 치료법 개선을 목적으로 “한-영 알츠하이머 질환 컨소시움”을 발족하기로 하고 이를 통해서 알츠하이머 질환에 대응하기 위한 공동 연구 환경을 조성하고연구 파트너십을 구축하고생체의학기술 및 타 연구 분야에 접목하여 협력 연구를 확대하기로 할 예정이다.양 국은 이번 연구 협력관계 구축을 통해서 알츠하이머 질환의 발병기전진단 치료를 위한 중개연구 및 임상연구가 한 단계 발전하는 계기를 마련할 것으로 보이며양국 간의 공동연구와 정보 교류 등을 적극 활용하여 치료법 개발에 주력할 계획이다.영국은 독일캐나다 등과 이미 2009년 국제 알츠하이머 연구 컨소시엄을 출범하고 상호 협력하고 있어금번 협약은 우리나라 연구자들이 영국의 앞선 치매 국제연구 컨소시엄과의 협력을 통해 선진 연구성과 및 시스템을 공유함으로써 국내 치매 분야 연구역량을 글로벌 수준으로 끌어올릴 수 있는 좋은 기회가 될 것으로 기대한다.보건복지부는 이번 컨소시엄에 따른 지원계획을 수립 중에 있으며내년 초에 우선 한-영 알츠하이머 질환 연구인력 양성 사업을 시작할 예정이다.,2010-11-23
98,“2010 세계한센포럼”이 ‘소외에서 소통으로’라는 주제로11월 24일(수)부터 27일(토)까지 3박4일의 일정으로 코엑스와 소록도에서 보건복지부가 후원하고 2010 세계한센포럼조직위원회(공동 조직위원장 국회의원 김춘진이길용 한빛복지협회장) 주최로 개최된다.이 날 포럼에서 진수희 보건복지부 장관은대한민국 정부는 지금도 한센병으로 인해 차별당하고 있는 전 세계 유병국가들에게 미래 지향적인 역할모델을 제시하고자 이번 포럼을 개최하게 되었고 이번 포럼이 한센 관련 이슈에 대한 국제적 공동 협력을 강화하고 한센병에 대한 인식의 제고와 세계 한센인의 삶의 질 향상을 위해 매우 중요한 출발점이라고 하면서전 세계적인 한센인에 대한 편견을 극복하고한센인의 삶의질 향상을 보다 적극적인 관심과 참여를 촉구하였다.금번 한센포럼은 그간의 국제 한센회의가 한센병 퇴치 등 보건의료부분에 국한된 것에서 벗어나한센인의 인권회복과 복지증진을 중점 논의하는 세계 최초의 국제회의로인도ㆍ캄보디아ㆍ가나ㆍ필리핀 등 유병국가와 미국ㆍ영국ㆍ노르웨이 등 한센인 전문가WHO 등 국제기구 전문가그리고 학계법조계언론계40여명이 연사로 토론에 참석한다.17개국 약 1 000여명 참석24일(수) 코엑스 오디토리움에서 개최되는 개회식에는 반기문 UN사무총장은 축하영상 메시지를 통해“지난 세기 동안 우리는 한센병은 치료가 불가능한 질병이라 생각해왔습니다. 그러나 우리는 이제 한센병이 완치는 어려울지라도 치료가 가능하다는 사실을 압니다.”“지난 20년 동안 유병국가의 수는 90% 이상 감소하였고한센병은 퇴치직전에 있습니다. 그러나 아직도 한센인에 대한 차별은 지속되고 있으며기본 권리조차 침해당하고 있습니다. 우리는 이들을 도와야 합니다.”“이것이 본 포럼의 주요목적이며 현 상황에 대해 파악할 수 있는 중요한 수단입니다. 우리는 함께 경험을 공유하고 해결방안을 모색해야 할 것입니다.”“그 누구보다도 한센인 스스로가 가장 필요한 것이 무엇인지 알고 있으며그들은 도움이 필요합니다. 함께 헤쳐나갑시다. 우리 모두가 사회에서 공평하고 평등하게 삶을 누릴 수 있도록 그들의 권리를 보호하고 개선해야 합니다. 세계한센포럼의 성공적인 개최를 기원하며유엔 그리고 WHO는 앞으로도 세계한센포럼과 함께 할 것입니다.”또한 이 날 포럼에서는 한승수 전 총리故 이종욱 박사(대리수상 미망인 레이꼬 가부라끼 여사)의 한센공로상 수상식이 거행될 예정이며 신영수 WHO 서태평양지역 사무처장김문수 경기도지사의 기조연설도 예정되어 있다.또한전 세계 한센인의 인권회복과 복지증진을 위한 ‘서울선언문’ 을 채택ㆍ선포 예정이다. (붙임참조)12개 조항으로 구성된 ‘서울선언문’에서는 한센인이 당면하고 있는 사회적 불공평과 억압에 대해 공감하고 권고안을 채택하여 함께 협력해 나갈 것을 결의하였다.공동조직위원장인 김춘진 의원과 이길용 회장은전 세계 1 600만명의 한센인이 이번 한국에서 개최되는 한센포럼에 커다란 관심을 가지고 있다고 전하며 동 포럼이 한국의 한센정책을 전 세계 한센병 유병국가들에게 미래지향적 역할모델로 제시하고한센 관련이슈에 대한 국제적 공동협력방안 마련 및 국민적 공감대 형성을 통한 환경변화의 기회를 제공하며나아가 한센정책 등에 대한 새로운 가이드라인 제시를 통해 전 세계 한센인의 아픔이 치유되고그들의 삶의 질이 향상되며인간 존엄성이 회복되는 뜻 깊은 계기가 될 것임을 기대한다고 밝혔다.,2010-11-23
97,보건복지부(장관 진수희)는 지속적으로 증가하고 있는 성인비만을 예방하기 위한 일환으로「직장인 대상 비만예방 캠페인」을 실시한다고 밝혔다.보건복지부는 11.24일~12.8일에 걸쳐 LG생명과학필립스LG디스플레이삼성생명콜센터의 기업체 4곳 직장인을 대상으로 비만도 측정 및 영양․운동 상담1일 계단걷기 캠페인을 실시한다.LG생명과학(11.24)필립스(12.1)삼성생명콜센터(12.8)LG디스플레이(12.10)국민건강영양조사에 따르면성인 비만율이 34%(‘09년)에 이르고 있고남자는 30~50대여자는 50~60대의 비만율이 40%에 이르고 있다.특히남자는 관리직전문직사무직서비스 및 판매직기능직 등에서 비만율이 40%에 달하고 있어 직장인들의 비만예방 및 관리가 시급하다는 것을 알 수 있다.성인비만율(30세이상):29.1%(‘98)→32.7%(’01)→34.8%(‘05)→34.6%(’07)→32.9%(‘08)→34%(’09)연령별비만율(‘08년)남자: 19~29세 31%30~39세 38.2%40~49세 41.1%50~59세 39.6% 60~69세 29.8%여자: 19~29세 14.1%30~39세 17%40~49세 27.5%50~59세 35.3%60~69세 43.8%직업별 비만율(‘08년)관리자ㆍ전문가: 남(39.9%) 여(14.7%)사무직: 남(38.8%) 여(16%) 서비스 및 판매직: 남(39.9%) 여(27.3%)농림어업숙련직: 남(28.2%) 여(34.6%) 기능원ㆍ장치ㆍ기계조작 및 조립직: 남(40.8%) 여(22.7%) 단순노무직: 남(26%) 여(33.5%)무직(주부 학생 등): 남(29.5%) 여(27.6%)따라서 이번 캠페인은 보건복지부가 처음으로 직장인 대상의 비만예방 캠페인을 진행하는 것으로자신의 비만여부를 체크하고 식생활 및 운동 방법 등 생활 속 실천방법을 알려줌으로서 스스로 건강한 생활을 관리할 수 있도록 하기 위해 실시된다.비만예방 캠페인의 주요 프로그램은 비만도 및 스트레스 지수 측정영양 및 운동 상담이벤트1일 계단걷기 등으로 구성되어 있다.측정 및 상담을 위해 측정ㆍ상담ㆍ운동ㆍ이벤트 4개존을 운영하고 1일 계단걷기 캠페인을 진행 한다.(측정존) 체성분 측정 및 스트레스 측정 (병리사)(상담존) 영양 및 식생활 상담 및 운동 상담 (영양사운동처방사)(운동존) 신체부위별 통증완화 및 비만예방 스트레칭 실시(이벤트존) 자전거운동을 통한 음료 만들기유연성체크비만옷 입고 체험하기비만예방다짐트리비만 OX퀴즈 등의 체험 이벤트 진행(1일 계단걷기) 행사 당일 동안 엘리베이터 대신 계단이용* 엘리베이터 앞에 ‘비만거울’을 세워 비만한 모습을 보여주고계단마다 소모 칼로리를 부착하여 계단이용 유도캠페인에 참여하는 사람들에게는 비만정보바로잡기 60선으로 구성된 ‘비만바로알기’ 책자를 보급하여비만에 대한 올바른 지식 및 건강생활을 실천할 수 있도록 정보를 제공한다.비만바로알기: 인터넷서적 등에 제공되는 정보들 중 60개를 선정하여 의학적 평가 및 과학적 근거여부를 판단하여 잘못된 정보여부를 알려주고이에 대한원문보기,2010-11-24
96,新나눔문화 운동으로 자리를 잡은 보건복지부(장관 진수희) 「휴먼네트워크」의 2010 우수 멘토링사례 공모전 수상자가 발표되었다.멘토링 수행기관단체개인의 활동 성과를 평가·격려하고국민운동으로 확산시키기 위한 이번 공모전에는 전국에서 총 84건이 접수되어 18개 기관단체개인이 수상자로 결정되었다.「휴먼네트워크」 개인적 역량과 네트워크를 가진 사람과 이를 필요로 하는 사람을 1:1로 연결하여 정서적 지지와 안내지도 등을 통해 비전 형성을 돕고 역량을 강화할 수 있도록 지원하는 선진화된 사회공헌 프로그램보건복지부는 KBS와 공동으로 「휴먼네트워크」 멘토링 우수 기관 및 단체개인을 격려하기 위하여 작년에 이어 두번째로 「대한민국 휴먼대상 시상식 - ‘사람에서 사람으로’」를 11월 24일(수)KBS홀에서 저녁 7시부터 9시까지 개최하였다.이날 시상식은 한상권이선영 아나운서가 진행하였으며 바비킴시크릿박상민마야 등이 출연하여 화려한 공연으로 이 행사를 축하하였다.12월 5일(일) 14:40부터 KBS 1TV 방송(변동 가능)시상식에 앞서 오후 3시부터는 ‘한국 멘토링의 비전과 과제’라는 주제로 휴먼대상 기념 포럼을 진행하였다.서울대 김상균 교수의 진행으로 펼쳐진 포럼은 휴먼대상 시상식을 기념하여 휴먼네트워크 사업 활성화를 위한 발전 방안을 모색하고국내 멘토링의 전문화를 도모하기 위해 마련되었다.1부는 ‘한국 멘토링의 비전과 과제’2부는 ‘해외 멘토링 사례 발표-미국과 유럽 사례를 중심으로’3부는 ‘국내 우수 멘토링 사례 발표-2010 휴먼대상 수상 기관’으로 3시간 가량 펼쳐졌다.대통령 표창을 받는 중앙일보는 2004년 5월부터 저소득 가정의 어린이에게 복지와 교육 기회를 제공해 가난의 대물림을 끊어 주자는 위스타트 운동을 전개하였다.특히 학습 멘토링 분야를 특화하여2009년 6월부터는 저소득층 및 소외계층 자녀를 대상으로 공부하는 습관진로꿈에 대해 대학생교육 전문가를 통해 멘토링해 주는 교육 분야의 사회공헌 사업인 ‘공부의 신’ 프로젝트를 운영하고 있다.’10년 현재 전국적으로 약 2 000 쌍의 멘토-멘티가 활동하고 있으며만족도및 파급 효과 등 학습 멘토링 분야의 선도적 역할을 수행하고 있다.국무총리 표창을 받는 가양4종합사회복지관은 연세대학교와 산학협력을 통해 2004년 3월부터 현재까지 빈곤지역 방임 아동․청소년의 건강한 성장을 위해 비전 멘토링 프로그램 ‘아름다운 동행’을 운영하였으며독서토론체험학습문화활동리더십교육지속적인 멘토 발굴멘토 교육슈퍼비전 실시를 통해 멘토-멘티의 변화 뿐 아니라 지역 사회의 변화를 주도했다.또 다른 국무총리표창 수상자인 (사)굿피플인터내셔널 자유시민대학은 북한이탈주민의 정서 및 생활지원을 위해 1999년부터 이 사업을 시작하였다.동 기관은 탈북한 청소년들이 경험한 아픔을 멘토링 프로그램을 통하여 치료하면서 자립과 자활에 대한 의지를 북돋아 주고 취업 알선과 창업을 지원하고 있다.2002년 자유시민대학을 개교하여 9기까지 총 405명의 학생을 배출함으로써 나눔을 통한 한국 사회에서의 성공적인 정착을 돕는 데 기여했다.보건복지부 장관 표창은2007년부터 저소득층 학생들을 위한 ‘멘토와 함께 하는 꿈장학금’을 지원해 2010년 현재 전국의 3 800여 개 학교에서 7 536명의 학생7 536명의 멘토(교사 외)를 참여시켜청소년 멘토링 활성화에 기여한 삼성꿈장학재단2007년부터 지역사회 대학과의원문보기,2010-11-24
95,최원영 보건복지부 차관은 26일 브루나이에서 열리는 ‘제3차 ASEAN+3 사회복지개발 장관회의’에 참석한다.ASEAN+3 사회복지개발 장관회의는 ASEAN국가 및 한ㆍ중ㆍ일 사회복지·개발 분야의 협력을 강화하기 위한 회의로서 제1차 회의는 2004년 태국에서제2차 회의는 2007년 베트남에서 열렸다.이번 제3차 회의는 “가족제도의 강화 - 노인돌봄(Strengthening Family Institution: Caring for the Elderly)”를 주제로 ASEAN 10개 회원국 및 한ㆍ중ㆍ일 3국의 사회복지ㆍ개발 주무장관 등 각국 대표들이 참석한 가운데 진행된다.ASEAN 10개국: 인도네시아말레이시아필리핀싱가포르태국브루나이베트남라오스미얀마캄보디아최원영 보건복지부 차관은 노인장기보양보험 및 기초노령연금 도입노인일자리 정책 등 한국의 고령화에 대비한 정책 현황과 비전을 소개하고사회서비스 확대나눔 문화 확산을 통한 사회통합 등 최근의 정책경험을 회원국들에게 알릴 예정이다.또한한국노인복지회(HelpAge Korea)에서 추진 중인 ‘아세안국가 노인들을 위한 홈케어사업’에 대한 회원국들의 적극적인 협조를 당부할 예정이다.홈케어사업: 한국의 ‘재가복지서비스’ 사업을 각국의 실정에 맞게 리모델링하여 아세안 국가에 전수하는 사업으로 주요 내용은 신체수발가사지원질병 및 장애관리 보조심신기능 강화 서비스지역사회 복지 자원 발굴 및 네트워크 구축 등에 대한 재가서비스 지원이번 회의는 사회복지와 경제개발이 상호 발전하기 위한 한국의 경험을 회원국이 공유하는 기회가 될 것으로 예상되며사회복지․개발에 관한 각국 정부의 노력과 국제적 협력을 통한 바람직한 정책대안 생산의 중요성을 인식하는 자리가 될 것이다.이를 위해 한국도 ASEAN과 동북아 3국의 공동 노력에 적극 동참할 것을 약속할 예정이다.,2010-11-24
94,보건복지부(장관 진수희)는 중앙 및 지방행정기관 청사의 장애인 등을 위한 편의시설 설치현황을 공개했다.이번 공개자료는 중앙행정기관의 실태조사 결과(’10년 8월)와 행복e음에 구축된 지자체 청사의 편의시설 설치율(’10년 8월 기준)로개별 청사의 편의시설 설치율을 공개한 것은 이번이 처음이다.이번 공개자료에 따르면중앙행정기관 청사중 해양경찰청 청사의 설치율이 100%로 가장 높았으나적정설치율은 국세청 청사가 91.9%로 가장 높았다.광역지자체 청사 중에서는 장애물 없는 생활환경 인증을 받은 대전광역시청이 설치율(100%) 및 적정설치율(95.2%)이 가장 높은 것으로 나타났다.기초자치단체청사는 광주광역시가 설치율 97.2%적정설치율 87.1%로 편의시설 설치율이 높은 것으로 나타났다.보건복지부는 “이번 공개는 장애인의 편의를 위해 공공기관이 보다 모범적인 모습을 보여야 한다는 점을 강조하기 위해서 이루어진 것으로 공공기관의 편의시설 설치 및 이행현황에 대한 사후관리를 실시할 것”이라고 밝혔다.중앙 및 지자체 청사별 장애인 편의시설 설치현황은 보건복지부 홈페이지에서 확인할 수 있다.* 보건복지부 홈페이지: 정책마당> 장애인정책>장애인 편의시설>자료실※ 자세한 내용은 붙임 자료를 참고하시기 바랍니다.,2010-11-24
91,보건복지부는 11월 25일(목) 장기요양위원회(위원장: 보건복지부 차관)를 열고 2011년도 노인장기요양보험료율수가인상율을 결정했다.’11년도 노인장기요양보험료율은 현행 수준(건강보험료의 6.55%)으로 동결하고수가는 주야간보호 1.56% 인상을 제외하고 동결하였다.다만건강보험료가 5.9% 인상됨에 따라 세대당 평균 보험료는 ‘10년 4 553원(보수월액의 0.35%)에서 ’11년 4 822원(보수월액의 0.37%)으로 평균 269원 증가된다.노인장기요양보험료: 국민건강보험료액에 장기요양보험료율을 곱하여 산정한 금액예) ’11년도 노인장기요양보험료 = 보수월액 × 건강보험료율(5.64%) × 장기요양보험료율(6.55%)노인장기요양보험 급여의 종류: 시설급여재가급여(방문요양방문목욕방문간호주야간보호단기보호복지용구)특별현금급여’11년도 수가는 주야간보호 수가 1.56% 인상을 제외하고 동결원칙을 견지하여 재정증가 요인을 최소화하였다. 시설입소보다는 재가보호를 활성화하고재가급여의 중심을 단순 수발 중심의 방문요양에서 주야간보호로 전환하여 인지개선재활 등 다양한 프로그램을 통해 어르신들의 건강수준을 향상시킬 수 있도록 하기 위함이다.주야간보호 : 장기요양 대상자를 일정시간(오전 8시～오후 10시) 동안 장기요양기관에 보호하면서 신체활동 및 심신기능 강화 프로그램을 제공하는 서비스또한 농어촌 등 요양기관이 부족한 지역에 거주하는 어르신들에 대한 서비스 접근성을 강화하기 위하여 현행 방문요양 원거리교통비 지급금액을 차등화하고방문간호에도 원거리교통비 지급안을 마련하여 ‘11년중 실시할 계획이다.이외에도주야간보호기관에서 1개월 이상의 계약 후 수급자의 사유로 이용하지 않는 일수에 대해 비용일부를 지급하기로 하는 등 수가 운영에 있어서의 미비점도 개선키로 했다.진수희 보건복지부 장관은 11월 15일(월) ‘성심의 집 데이케어센터’ 방문 및 간담회에서 주야간보호 운영실태 및 애로사항을 청취하고주야간보호를 활성화시키겠다고 밝힌 바 있다.노인장기요양보험 수급자는 ‘10년 현재 31만명(노인인구 5.8%)으로 ’11년에는 34만명(노인인구 6.2%)까지 늘어날 것으로 전망된다.복지부 관계자는 “제도 초기인 ‘09년까지 누적된 수요 등으로 대상자가 빠르게 늘었으나 ’10년 들어 대상자 증가추세가 안정화 되고 있으며제도 시행초기의 일본독일 등 사례도 유사하다.”고 밝혔다.,2010-11-25
93,보건복지부(장관 진수희)는 11월 26일(금) 오후 3시 「우리아이 행복 체험수기 공모전」 시상식을 열고 수상자들을 축하하는 자리를 갖는다고 밝혔다.이번 수기 공모는 ‘자녀가 주는 행복에 대한 국민적 공감대 확산이 저출산을 해결하는 가장 중요한 출발’이라는 취지로자녀와 가족에 대한 소중한 가치를 깨닫게 함으로써 출산과 양육에 대해 긍정적으로 인식하는 계기를 심어주고자 마련되었다.이번 「우리아이 행복 체험수기 공모전」에는 총 622편의 작품이 접수 되었으며다양한 소재별(출산․육아입양다문화난산 등) 심사를 거쳐 최종 11편(대상 1편우수상 10편)이 수상작으로 선정되었다.대상(보건복지부 장관상상금 200만원)은 아이 넷을 키우는 엄마로서의 보람과 즐거움을 담은 윤혜숙(여․경기 성남시)씨의 ‘힘들지만 보람 있는 아이 낳기’가 차지했다.윤 씨는 저출산 시대에 흔치 않은 네 아이의 엄마로서 특히셋째 아이를 낳은 후 넷째 아이를 입양하는 과정을 통해 가족이 가져다주는 진정한 행복의 의미를 잔잔하고 따뜻하게 담아내어 심사위원의 이목을 끌었다.우수작 가운데는 3차 시험관 시술 끝에 어렵게 첫째를 낳은 한 난임 부부의 사연에서부터자녀 양육 문화의 갈등을 진솔하게 그려낸 다문화 가정 및 6자녀를 입양하게 된 한 가정의 특별한 이야기가 눈길을 끌었다.특히 이번 공모에는 아빠들의 참여도 두드러진 가운데5남 3녀를 키우며 생긴 에피소드를 유쾌하게 엮은 한 아빠의 사연도 주목됐다.한편공모전에서 선정된 작품은 신문게재를 비롯하여 출산양육과 가족의 행복을 전하는 각종 홍보소재로 활용될 계획이며E-book으로도 제작되어 공개될 예정이다.,2010-11-25
