,내용,등록일
740,보건복지가족부는 2008년도 금연 캠페인 <Say NoSave Life!> 실천을 위해 포털사이트 다음(Daum)과 함께 ‘Say No! 공식 블로거 기자단’을 모집한다.모집기간은 7월 4일까지이며7월 8일부터 8월 16일까지 40일간 집중적으로 활동하게 된다.선정된 블로거는 금연구역에서의 흡연으로 인한 피해사례와 금연구역으로 지정되어야 할 장소 등을 발굴하여 현재 국민들의 흡연 실태를 진단하고간접흡연으로부터 당당히 'No!‘라고 말한 경험 및 사례를 블로그를 통해 많은 네티즌들이 공유할 수 있도록 기자 역할을 담당하게 된다.이들에게는 활동기간 중 20만원씩의 활동비를 지원하며특종 및 우수 블로거 기자에게는 인센티브로 소정의 상금도 지급한다.류호영 복지부 건강정책국장은 ‘Say No! 블로거 기자단’을 통해온라인의 문화를 이끌어 갈 파워 블로거들이 실생활 속에서 간접흡연의 피해와 금연방법을 자발적으로 취재하고 이를 다양한 컨텐츠를 통해 알림으로써 온라인 세대인 청소년들의 높은 관심을 유도할 수 있을 것으로 기대하면서더욱 다양한 매체를 활용해 금연캠페인을 연중 펼쳐나가는 한편 온라인 공간에서 제시되는 우수 정책제안은 적극 수렴하여 법령에 반영토록 할 계획이라고 밝혔다.* 문의 : 건강증진과 02)2023-7831,2008-06-26
745,2008. 6.26(목)보도설명자료2008. 6.26일자 한국일보의 “영유아 무료 건강검진짬내서 갔는데 실망만” 제하 기사에 대해 다음과 같이 설명합니다.[기사주요내용]안내문 미발송 등 홍보 부족으로 수요자가 제도 미인지검진이 형식적이고 의사가 불친절하다는 지적시행 7개월이 지나도록 수검률은 18～30%대 초반에 불과[보건복지가족부 설명내용]“건강검진 내용과 시기를 알려 주는 우편물을 받지 못해 제도가 있는지조차 몰랐다”라는 주장당 검진이 영유아 월령(4 9 18 30개월5세)별로 실시됨에 따라 검진대상에 한해 안내문이 발송되었습니다.보도자료 배포 및 주요 언론 인터뷰(11회)보육시설 대상 사업설명회(6 712개소) 등을 개최하여 영유아 건강검진사업을 홍보하였으나 충분히 안내되지 못한 측면이 있는 것으로 보여 추가 홍보계획을 수립추진할 계획입니다.“수검률이 5월 검진대상자 수 대비 18%에 그쳐”라는 주장영유아 건강검진은 월령별 검진기간이 검진기준일로부터 2～6개월에 걸쳐 이루어지게 되므로 ‘당월 검진대상자 수’와 이에 근거한 수검률은 적절한 평가기준이 아닙니다.영유아의 경우 출생자 수의 예측이 어렵고대상자별 검진 가능기간이 달라 ‘수검률’ 대신 ‘수검건수’로 실적을 평가합니다.사업시행 초기 일부 문제점이 발생하여 국민의 불편을 야기한 측면이 있으며이에 대해 적극적인 홍보 강화 및 검진기관 질 관리 등을 통해 제도가 정착될 수 있도록 최선을 다하겠습니다.* 문의 : 건강증진과 (02-2023-7835),2008-06-26
746,국민연금공단(이사장 박해춘www.nps.or.kr)은 6월 25일 국민연금기금의 국내주식 투자자금을 위탁 받아 운용할 운용사 6개사를 추가로 선정하였다.신규 유형인 액티브퀀트형을 운용할 회사로 교보투신운용한국투신운용KB자산운용 3개사가 선정되었으며기존 유형인 중소형주형 운용사로는 동부자산운용삼성투신운용유리자산운용(이상 모두 가나다순)이 추가로 선정되었다.이번에 액티브퀀트형으로 선정된 3개사에는 각 700억원씩중소형주 운용사 3개사에는 각 500억원씩 신규 자금이 배정될 예정이다.액티브퀀트형은 코스피200지수를 벤치마크로 하되 기존의 인덱스형과는 달리 계량모델을 통하여 리스크를 적절히 관리하면서 업종별종목별 비중 조절로 지수 대비 초과수익을 추구하는 운용유형이다.중소형주형은 국민연금이 종전부터 운용해오던 유형으로서 중소형주과 코스닥종목을 80%이상 편입하도록 되어 있다.* 문의 : 국민연금관리공단 3014-1883,2008-06-26
747,국민연금과 공무원ㆍ사학ㆍ군인연금(이하 ‘특수직역연금’) 등 공적연금간 가입기간 연계제도가 마련된다.현재는 각 연금별로 최소가입기간(국민연금:10년특수직역연금:20년)을 채우지 못할 경우 연금을 받지 못하고 일시금으로 정산받게 되나앞으로는 각 연금의 가입기간을 합산하여 20년을 채우면 당사자의 연계제도 선택에 따라해당 연금제도의 가입기간과 지급률에 상응하는 연금을 받을 수 있게 된다.*사례: 국민연금에 8년 가입 후공무원으로 15년 재직하고 퇴직하면 국민연금과 공무원연금 양쪽에서 모두 연금을 받지 못하고 일시금만 받을 수 있다.→ 연계제도가 시행되면 8년치에 해당하는 국민연금과 15년치에 해당하는 공무원연금을 각각 받을 수 있다.보건복지가족부는 “공적연금간 연계제도의 시행으로 직업간 이동에 따라 연금을 받기 어려웠던 사람들이 연금수급권을  확보하게 되면서 노후소득보장의 사각지대가 축소되고아울러 노동시장의 유연성도 높아질 것으로 기대된다”고 밝혔다.*‘07년 연금간 이동: 국민연금→특수직역 41천명특수직역→국민연금 47천명공적연금간 연계제도는 2003년 이후 논의되어 오다가 이번에 정부안이 마련된 것으로복지부는 특별법 제정을 위한 실무작업단을 구성하고 각계 의견을 적극 수렴하겠다고 밝혔다.특별법안은 입법절차를 마친 후 11월까지 국회에 제출되고국회 통과시 이르면 2009년 상반기부터 시행될 예정이다.* 문의 : 국민연금급여과02)2023-8341고령사회정책과02)2023-8464,2008-06-26
739,2008. 6. 27(금)보도설명자료2008. 6. 26일자 KBS 9시 뉴스의 “의료법 25조 ‘유인알선’의 함정” 제하의 보도에 대해 다음과 같이 설명합니다.[기사주요내용]의료법 25조가 환자의 유인알선을 금지하고 있기 때문에환자가 제발로 병원을 찾기 전에는 이들을 유인할 수 없고 관광과 연계된 상품도 개발할 수 없음정부는 이런 문제를 해결하기 위해 외국인에 한해 유인알선을 허용하는 개정안을 입법예고정부는 이 유인알선을 내국인으로까지 확대할 것인지에 대해서는 명확한 입장을 밝히지 않고 있어 결국은 국내 환자로 확대되는 것 아니냐는 우려가 나옴만약 국내 환자로까지 확대된다면 현재 잡지 등으로 제한된 의료광고가 공중파 TV까지 허용될 수도 있음[보건복지가족부 설명내용]“정부는 이 유인알선을 내국인으로까지 확대할 것인지에 대해서는 명확한 입장을 밝히지 않고 있어 결국은 국내 환자로 확대되는 것 아니냐는 우려가 나옴”이라는 보도 관련현재 의료법 상에는 내·외국인을 불문하고 영리를 목적으로 병·의원 또는 의사에게 유인·알선을 하는 행위가 모두 금지되어 있습니다.이번 개정안은 예외적으로 외국인 환자 유치를 할 수 있도록 허용하는 것으로 법이 개정되더라도 내국인에 대한 유인·알선은 계속 금지되며향후 내국인 환자 유인·알선 허용 계획도 없습니다“만약 국내 환자로까지 확대된다면 현재 잡지 등으로 제한된 의료광고가 공중파 TV까지 허용될 수도 있음”이라는 보도 관련이번 개정안은 외국인 환자에 대한 유치활동을 합법화하는 것으로 의료광고는 이와 별개의 사안입니다.현행 의료법 제56조에 의해 의료법인·의료기관 또는 의료인이 아닌 자는 의료광고를 하지 못하며TV·라디오를 통한 광고는 금지되어 있습니다.참고로 현재 유인·알선 행위를 금지하고 있는 조항은 의료법 제27조입니다.* 문의 :보건복지가족부 의료제도과 (02-2023-7313),2008-06-27
737,보건복지가족부(장관 김성이)는 2008.6.30일자로 3년 임기의 한국보건산업진흥원장에 김법완(56세경북대 의대 교수)씨를 임명한다고 밝혔다.신임 김법완 원장은 대구에서 출생하여 경북대 의대를 졸업하고동 대학원에서 의학 석․박사 학위를 취득하였으며‘86년 경북대학교병원 교수로 임명되어 경북대학교병원 기획조정실장경북대학교 학생처장 등을 역임하였다.* 문의 : 인사과 02)2023-7558,2008-06-27
727,보건복지가족부(장관 김성이)는 개정된『청소년 성보호에 관한 법률』이 시행된 이후 최초로 청소년 대상 성범죄자 8명의 신상정보를 7월 1일부터 “청소년대상 성범죄자 등록ㆍ열람시스템”에 등록하였다.이중 법원이 열람명령을 선고한 3명에 대해서는 주소지 (실제 거주지 포함) 관할경찰서에서 범죄자와 동일 시ㆍ군ㆍ구에 거주하는 청소년의 부모 및 청소년 교육기관의 장이 범죄자의 사진 등을 포함한 신상정보를 열람할 수 있도록 조치하였다.신상정보 등록내용은 범죄자의 성명주민등록번호주소 및 실제거주지직업 및 직장 등의 소재지사진소유차량의 등록번호성범죄경력의 판결일자죄명선고형량 및 해당사건의 범죄사실 개요 등이며보건복지가족부가 재범방지 차원에서 향후 10년간 관리하게 된다.또한 열람 가능한 신상정보 내용은 범죄자의 성명나이주소 및 실제거주지직업 및 직장 등의 소재지사진청소년대상 성범죄 경력 등이며형 확정 판결일자를 기점으로 5년 동안 열람할 수 있게 된다.신상정보를 열람할 수 있는 사람은 청소년의 법정대리인 및   청소년 관련교육기관 등의 장으로 제한되며신분증명 서류 1부를 관할 경찰서에 제출하고 열람을 신청하면 경찰서내 지정된 장소에서 컴퓨터 단말기를 통하여 범죄자의 신상정보를 열람할 수 있게 된다.한편현행제도가 제한된 사람들에게만 열람을 허용하고경찰서에 직접 찾아가서 신청서를 제출해야하는 등 열람시 불편이 따를 뿐만 아니라 실효성이 떨어진다는 지적에 따라 신상정보를 인터넷을 통해 열람할 수 있도록 제도를 도입하고열람기간도 현행 5년에서 10년으로 연장하는 방향으로 제도를 개선해 나갈 계획이다.* 문의 : 보건복지가족부 아동청소년성보호과 02)2023-87908853경찰청 여성청소년과  02)313-9259,2008-06-30
722,보건복지가족부(장관 김성이)와 한국보건산업진흥원(원장 김법완)은 6월30일 “2008년도 보건산업분야 특허경비지원사업” 지원대상자를 선정하고7월1일부터 우수기술의 사업화와 해외진출을 돕기 위하여 특허경비지원사업을 본격적으로 시행한다.※ 특허경비지원사업 : 국내 보건산업체의 우수기술의 권리를 보호하고이를 기술사업화와 연계시켜 우수기술의 산업계 활용도를 높이고자 2003년부터 보건복지부에서 보건산업진흥원에 위탁하여 추진하는 사업으로 국내 및 해외에서 특허등록을 하는데 필요한 비용의 일부를 지원하고 있음특허경비지원사업은 지난 5월20일부터 신청을 받아 접수한 125개 기술에 대해 6월19일부터 27일까지 분야별로 변리사교수진흥원 내부 연구원 등으로 구성된 총 24명의 전문가 평가를 통하여 4개 분야에서 총 29개 기술을 최종 선정하였다.의약품분야는 (주)디지탈바이오텍의 “베타아밀로이드 응집억제제에 의한 알츠하이머병 치료 및 예방제 개발” 등 6개 기술의료기기분야는 13개 기술생명공학분야는 7개 기술식품/화장품/기타분야는 3개 기술을 지원대상 기술로 최종 선정하였다.(분야별 지원대상 기술 : 붙임 참조)특허경비 지원대상으로 선정된 기술은 국내출원시 130만원PCT 국제출원시 400만원해외출원시 500만 한도내에서 특허출원 및 등록에 필요한 총소요비용(특허출원시 특허청에 제출하는 출원료 및 등록료특허사무소에 지불하는 대행료번역료 등)의 75%이내를 지원받게 된다.지원대상인 29개 기술은 오는 7월1일부터 12월20일까지 특허출원 등에 사용한 영수증을 첨부하여 한국보건산업진흥원에 비용을 청구하면 지원을 받을 수 있게 된다.특히올해부터는 그간 해오던 출원대행 특허법률사무소 지정을 폐지함으로서 신청인이 모든 특허법률사무소를 이용할 수 있도록 신청인의 편의를 도모하였고출원일로부터 1년 이내에만 지원신청을 할 수 있도록 하였던 규제를 폐지하여 언제나 지원신청이 가능하도록 하는 등 특허경비지원제도를 대폭 개선하였다.또한2009년도 특허경비지원사업은 올해 10월경에 미리 신청을 받아 연말까지 지원대상을 예비선정할 계획이다.한국보건산업진흥원 홈페이지(http://www.khidi.or.kr)의 “보건산업 특허정보“ 사이트와 보건산업기술이전센터 홈페이지(http://technomart.khidi.or.kr) 공지사항에서 자세한 사항을 확인할 수 있다.※ PCT(Patent Cooperation Treaty) 국제출원이란 ?PCT에 가입한 나라(2007년 9. 27.현재 138개국)간에 특허를 좀 더 쉽게 획득하기 위해 출원인이 자국 특허청에 출원하고자 하는 국가를 지정하여 PCT 국제출원서를 제출하면 바로 그날을 각 지정국에 출원서를 제출한 것으로 인정받을 수 있는 제도문의 : 보건산업기술과   이   능    교    02-2023-7598,2008-06-30
724,2008. 6. 30(월)보도해명자료2008. 6. 30일자 매일경제신문의 “뒤로가는 국민연금 개혁준정부기관 검토 정부 간섭여지 많아져사장 자격요건 완화...낙하산 인사 가능”이라는 기사에 대해 다음과 같이 해명합니다.[매일경제신문 기사주요내용]정부가 기금운용공사를 공공기관의 운영에 관한 법률상 준정부기관으로 유지하는 방안을 검토공사를 준정부기관으로 지정하면 낙하산 인사가 가능해지고 정관 변경․기관 경영에 대한 정부의 간섭 등 문제가 생김[보건복지가족부 해명내용]정부가 기금운용공사를 기타공공기관으로 변경하지 않고 현재의 준정부기관으로 유지하는 방안을 검토한다는 내용은 사실과 다릅니다.이번 기금운용체계의 개편 취지는 전문적ㆍ자율적 기금운용체계를 통해 장기적으로 기금운용수익을 제고하고 연금재정 안정에 기여하려는 것입니다.금운용공사의 공공기관 유형에 대해서는 향후 공사 설립 이후 공공기관의 운영에 관한 법률상 공공기관 지정 절차*를 거쳐 지정될 것이며 그 과정에서 이번 개편의 취지가 반영될 수 있도록 할 예정입니다.공공기관 지정은 정부․민간위원 등으로 구성된 공공기관운영위원회 심의․의결을 거쳐야 함* 문의 :보건복지가족부 국민연금재정과 (02-2023-8322),2008-06-30
728,보건복지가족부는 노인장기요양보험제도 시행과 관련하여노인요양시설에서의 진찰처방응급시 이송대책 등 의료적 측면을 강화하기 위한 협약의료기관 제도 도입 등을 내용으로 한 노인복지법 시행규칙 개정안을 7월 1일부터 시행한다고 밝혔다.일부 노인주거복지시설 및 노인의료복지시설의 경우 지역적 특수성이나 주변 병․의원 상황으로 인해전담의사나 촉탁의사를 두기 어려운 곳이 있어 입소노인의 건강관리에 문제가 발생할 수 있어해당 시설 인근지역의 의료기관과 협약을 체결하여 의료연계체계를 구축하고 협약 체결 의료기관의 의사가 입소자 개인별로 2주에 1회 이상 시설을 방문하여 입소노인의 건강상태를 확인하도록 하는 협력의료기관 제도를 도입함으로써입소노인의 건강상태를 보다 효율적으로 관리함으로써 건강권을 증진시킬 수 있을 것으로 기대된다.협약의료기관 제도의 구체적 내용을 보면협약체결 의료기관의 의사가 적어도 2주에 1회 이상 시설을 방문하여 입소자 개인별로 진찰을 실시하고특히 노인요양시설 등은 가급적 가정의학과내과재활의학과신경과정신과 또는 한방신경정신과 등 노인성 질환과 관련된 전문의를 배치하도록 한다.또한노인요양시설 등을 방문하는 의사로 하여금 입소자마다 환자의 건강상태와 치료에 관한 정보를 진료기록부에 정확하게 기록하여 시설에 보관하도록 하여 환자치료에 활용하도록 하고노인요양시설 등의 간호사 또는 간호조무사 역시 시설 입소시 입소자마다 의식상태․호흡양상․소화기기능․일상생활 수행능력 정도 등 건강수준을 평가하고 기록․보관하도록 하여 시설을 방문하는 의사가 이를 활용하도록 하며노인요양시설 등의 간호사 등은 입소자마다 과거 병력․현재 병력․투약상태․정서상태 등 환자의 간호에 관한 기록과 혈압․맥박․호흡․체온 등 건강상태를 매일 체크하여 건강관리기록부에 기록하여 시설을 방문하는 의사 등이 이를 활용하도록 한다.특히노인요양시설 등은 입소자의 건강상태 악화 등 응급상황에 대처하기 위하여 협약의료기관 등과 협의하여 응급이송시스템을 갖추도록 한다.한편노인복지시설의 설치기준도 일부 완화된다.먼저방문요양서비스 제공기관의 요양보호사 배치기준을 완화하여농ㆍ어촌지역에서 방문요양서비스를 제공하는 재가노인복지시설의 요양보호사 배치기준을 3명 이상에서 2명 이상으로 완화하고10명 미만의 주․야간보호서비스 제공기관의 시설장 겸직을 허용하여 단독주택 및 공동주택에서 이용자 10명 미만의 주․야간보호서비스를 제공하는 경우에는 시설의 장이 간호(조무)사물리(작업)치료사 또는 요양보호사 1급과 각각 겸직할 수 있도록 한다.또한노인주거복지시설 및 노인의료복지시설의 직원배치기준을 완화하여의료기관과 협약을 체결하는 시설의 경우 전담의사 또는 촉탁의사가 필요하지 아니하므로 의사 또는 촉탁의사의 배치기준을 정수 1명에서 필요수로 변경하고 물리(작업)치료사 배치기준을 완화하여입소자 10명 이상 30명 미만의 소규모 노인요양시설의 경우 지금까지는 물리치료사 또는 작업치료사를 의무적으로 1명을 배치하도록 하였으나 이를 필요수로 변경하여 지역실정에 맞게 직원채용이 가능하도록 한다.* 문의 : 요양보험운영과 02)2023-8580 8572,2008-06-30
732,보건복지가족부는 6월 30일(월) 2008년도 제4차 국민연금기금운용위원회(위원장: 김성이 보건복지가족부장관)를 개최하여 2009년도 국민연금기금운용계획(안)을 심의ㆍ의결‘09년도 국민연금기금 자산배분안을 확정하였다.2009년도 국민연금기금운용계획(안)에 의하면 내년도 자산별 목표 비중은중기(‘09～’13) 자산배분(안)과 국내외 경제상황운용여건 등을 감안하여 국내주식 20.3%국내채권 60.4%해외주식 9.4%해외채권 6.0%대체투자 3.9%로 제시되었다.※ ‘09년 자산배분안에 근거한 ‘09년말 운용수익률은 7.0%로 기대됨원문보기,2008-06-30
730,① 7월 1일은 5월말까지 신청하신 분 중에서 6월말까지 등급판정이 완료되어 대상자로 통지된 약 10만명이 우선 이용 가능신청에서 등급판정까지 약 30일가량 소요되므로 대상자는7월말에는 약 14만명연말에는 17만명 상회 전망요양시설에 대한 편견가족수발에 대한 선호 등으로 대상자임에도 아직 신청하지 않으신 분들이 있으나 서비스가 개시되면 신청이 증가하여 연말까지 약 40만명 신청 전망② 요양시설은 대부분 장기요양기관으로 지정되어6월말 현재 96.4% 수요 충족재가시설 중 방문요양은 전국 모든 시군구에 최소 1개소 이상 설치되고 일부 미설치 시군구가 있는 방문목욕방문간호도 인근지역에서 서비스 제공 가능③ 공단 직원이 등급판정서비스 이용지원까지 이용자 입장에서 서비스의 이용 전과정을 전담지원등급외자(7.1일 현재 약 46천명)는 복지예방이 필요한 분들로 지자체에서 실시하는 노인돌보미 등 지역 노인복지서비스를 최소한 하나 이상 제공* 문의 : 노인장기요양보험추진단 02-2023-8558,2008-06-30
731,보건복지가족부(장관 김성이)는 금년 6월에 취임한 국민연금공단(이사장 박해춘)건강보험심사평가원(원장 장종호)국립암센터(원장 이진수)한국청소년상담원(원장 차정섭)과의 공공기관장 경영계약 체결식을 2008. 6. 30(월) 10:00~12:00에 보건복지가족부 대회의실에서 개최했다.기관장 경영계약은 「공공기관 기관장 계약경영제」에 의하여 임명 1달 이내에 주무부처와 체결토록 되어 있으며이번 계약식은 보건복지가족부가 동 제도 도입이후 정부부처로서는 처음으로 실시한 것이다.경영계약 체결내용은 기관장 임기중(3년) 달성할 경영목표1년(임명시~09. 3월말까지)단위의 주요현안과제중심의 경영계획 등으로 구성되어 있다.공공기관별 경영계약 체결내용은 아래와 같다.국민연금공단(www.nps.or.kr) 박해춘 국민연금공단 이사장은 「국민과 함께 행복한 노후를 만들어 가는 최고의 사회보장기관」이라는 비전을 달성하기 위해 2008년도중 ① 무방문 급여청구 서비스 확대② 노후설계 서비스(CSA)품질 제고③ 효과적인 홍보활동 추진④ 기관운영 효율화 등을 주요현안과제로 추진하기로 하였다.아울러“국민연금에 대한 고객만족도가 지속적으로 상승하고 있으나 아직 만족스럽지 못한 수준이므로 국민연금공단이 전국민의 노후를 책임지는 대표서비스 기관으로서 굳건히 자리매김할 수 있도록 국민 신뢰회복을 임기 초기에 해결해야 할 최우선 과제로 선정했다”라고 밝혔다.건강보험심사평가원(www.hira.or.kr) 장종호 건강보험심사평가원 원장은 「세계제일의 의료심사평가기관」이라는 비전달성을 위한 2008년도 주요현안과제로 ① 진료비 심사의 효율화․과학화를 통한 업무생산성 제고② 국민의료의 질 보장을 위한 요양급여 적정성 평가 확대③ 국민편익을 위한 고객서비스 개발④ 약제 적정관리를 통한 재정건전성 제고⑤ 조직의 경영체계 변화 등을 제시하였다.이를 위해 “심평원의 모든 업무를 성과중심으로 발전시켜국민의료의 질과 비용의 적정성을 보장할 수 있도록 모든 임직원이 언제나 열정적으로 일할 것”을 다짐했다.국립암센터(www.ncc.re.kr) 이진수 국립암센터 원장은 「세계최고의 암센터」라는 비전달성을 위한 2008년도 주요현안과제로 ① 신기술·신개념의 암연구② 연구중심의 진료체계 구축·시행③ 암예방수준의 향상 및 암 관리사업의 내실화④ 교육훈련 및 인적교류를 통한 암전문가 육성⑤ 전략과 성과중심의 기관운영원칙 확립 등을 제시하고- “국민을 암으로부터 보호하고 국민에게 희망을 주는 기관으로 거듭나기 위해 최선을 다 할 것”이라고 밝혔다.한국청소년상담원(www.kyci.or.kr) 차정섭 한국청소년상담원 원장은 「사회안전망 강화를 통한 맞춤형 돌봄서비스 구현」이라는 비전을 제시하며 2008년도에 추진할 주요현안과제로 ① 맞춤․통합형 프로그램 개발 활성화② 교육·연수 운영체계 개선③ 서비스 전달체계 개선으로 위기아동·청소년 사회안전망 강화④ 수요자 중심의 경영선진화 등을 제시하였다.아울러 “아동청소년정책 통합에 따라 상담원이 아동․청소년의 건강한 성장을 돕는 상담․복지 중추기관으로 재도약하는데 최선을 다할 것”이라고 다짐했다.&,2008-06-30
734,보건복지가족부(장관 김성이)는 정부조직개편으로 폐지된 국가청소년위원회를 대체하여 설치된 청소년보호위원회를 새롭게 구성하고지난 6월 26일 첫 회의를 개최하였다.위원회는 유해환경의 심각성과 사회적 관심 등을 고려하여 대통령이 임명 또는 위촉하는 위원회로 새롭게 개편되었으며11명의 위원 또한 ‘능동적 복지’ 구현을 위해 현장 중심의 실용적 전문가그룹으로 채워졌다.대통령이 임명하는 청소년보호위원회 위원장에는 청소년계의 경륜과 지식을 겸비한 것으로 평가되는 청소년연구소 소장 박명윤 박사가 임명되었다.당연직 위원인 복지부 아동청소년복지정책관을 제외한 9명의 위원은 대통령이 위촉하였으며최근 청소년 유해환경의 급속한 변화와 다양성에 대비해 방송인터넷성문화 등 관련 분야 전문가로 구성되었다.첫 회의에서는 지난 4～5월간 모니터링을 실시한 5 610건의 음반과 음악파일 중 청소년에게 유해하다고 판단된 총 64건의 음반 및 음악파일을 안건으로 상정하여이 중 51건을 ‘청소년유해매체물’로 심의․결정하였다.청소년유해매체물로 결정되면 청소년을 대상으로 판매·대여·배포하거나 시청·관람·이용에 제공할 수 없다.또한 청소년에게 유해한 매체물임을 표시해야 하며청소년에게 유통이 허용된 매체물과 허용되지 않는 매체물을 구분·격리하지 않고 판매 또는 대여를 위해 전시·진열해서도 안된다.이번 청소년유해매체물 결정은 고시를 통해 발효되며위원회의 결정 후 고시까지는 통상 2주 정도가 소요된다.* 문의 : 아동청소년보호과02)2023-8823 아동청소년매체환경과02)2023-8834,2008-06-30
735,질병관리본부(본부장:이종구)와 대한병원협회(회장:지훈상)는 공동으로 ’08년 7월 1일부터 민간 병ㆍ의원에서 치료 받는 결핵환자를 대상으로 완치를 위한 건강관리서비스를 제공할 계획이라고 밝혔다.지난 60여 년간 국가결핵관리사업의 강력한 추진 결과 빠른 속도로 환자수가 감소하는 등 결핵관리사업을 성공적으로 수행하여왔음에도 불구하고 아직도 우리나라는 OECD 국가 중 결핵발생률과 사망률이 1위인 실정에 머물러 있고현재의 결핵관리 정책으로는 선진국 수준에 도달하기까지는 100년 소요가 추정되며보건의료 환경 변화에 따라 ’96년 결핵환자의 치료기관 선호도가 보건소 67%민간 병․의원 33% 수준에서 ’07년 보건소 24%민간 병․의원 76% 수준으로 변화됨으로써 민간 병․의원 결핵환자에 대한 보다 적극적인 건강관리 서비스가 요청되고 있다.이에 따라 ’08년 우선적으로 결핵신환자 100명 미만을 치료 하고 있는 전국 민간 병․의원 약 2 300개소를 대상으로 결핵환자에게 보건소 TB 도우미가 환자교육복약독려와 건강상담서비스 등을 지속적으로 제공할 계획이다.이번 사업을 통해 그동안 국가결핵관리사업의 민간 병·의원에서 치료 받는 결핵환자들이 건강관리서비스를 받을 수 있게 됨으로써민간 병·의원에서 치료받는 결핵환자 치료성공률 향상을 통하여 다제내성결핵(Multidrug-Resistant Tuberculosis (MDR-TB))과 광범위내성결핵(Extensively drug resistant tuberculosis)의 발생을 사전 예방하고공공ㆍ민간 간의 상호신뢰에 기반한 새로운 질병관리 협력모델을 구축함으로써 국민보건향상에 크게 기여할 것으로 기대된다.* 문의 : 질병관리본부 02)380-29042913,2008-06-30
736,국민건강보험공단 건강보험연구원(원장: 강암구)에서는 본격 시행을 앞두고 있는 노인장기요양보험제도가 국가 전반의 사회경제적 측면에 어떠한 편익을 가져다 줄 것인지 분석하였다. 연구원의 분석에 의하면 이 제도는 크게 세 가지 측면에서 사회경제적 편익이 있는 것으로 보인다.◎첫째노인장기요양보험은 노령화에 따른 사회경제적 부담을 해소하기 위한 사회보장을 제도화한다는 의미에서 전반적인 국가의 틀을 진일보시킴으로써 국가 위상과 경쟁력을 제고시키는 원동력이 될 것이고◎둘째국민 삶의 질 제고 측면에서는 요양필요의 사회적 보장에 따른 노후 삶의 질 향상에 의한 노인의 삶의 질 향상은 물론 노인을 부양하는 가족의 심리적사회적경제적 부담을 경감시킴으로써 가족의 삶의 질을 향상시키며궁극적으로 국민 전체의 삶의 질을 향상시키는 효과를 기대할 수 있으며◎셋째경제적 파급효과와 산업활성화라는 편익으로서 장기요양 시설 투자에 따른 경제적 파급효과를 비롯하여사회보험서비스에 의한 자적비용 부담의 경감사회서비스 분야 일자리 확대와 지역경제 활성화여성 등 비공식 요양노동의 사회경제활동 활성화그리고 복지용구 등 고령친화산업이 활성화된다는 것이다.특히 노인장기요양보험제도의 경제적 파급효과와 산업 활성화 측면에서의 편익을 다음과 같이 직·간접편익으로 분석하였다.사적비용절감과 부양가족의 사회경제활동 복귀를 통한 사회경제적 편익을 직접편익으로 계산하였고 노인장기요양 급여비 지출을 산업연관표의 산업중분류(77개산업부문) 중 『의료보건 및 사회보장부문』의 최종수요액으로요양시설 건축 및 전환을 위한 국가보조사업비를 『건축 및 건축보수부문』의 최종수요액으로 구분하여 전체 산업에 미치게 되는 생산유발과 이 과정에서 창출되는 고용과 부가가치 효과 등을 간접편익으로 계산하였다.노인장기요양서비스 제공을 비롯한 직·간접적인 추정 사회경제적 편익(2008년 기준)은 다음과 같이 도출되었다.ㆍ사회적 편익 :최소 25 176억원(직접편익 8 551억원간접편익 16 625억원)최대 26 205억원(직접편익 9 580억원간접편익 16 625억원)ㆍ고용창출 :최소 63 818명(직접편익 44 659명간접편익 19 159명)최대 92 252명(직접편익 73 093명간접편익 19 159명)이러한 사회적 편익은 2009년에 최대(최소) 46 210억원(43 825억원)2010년에 52 634억원(49 859억원)2011년에 63 523억원(59 793억원)2012년에 70 182억원(65 717억원)으로 확대될 것으로 예상되고고용은 2009년에 최대(최소) 106 634명(76 854명)2010년에 115 019명(83 694명)2011년에 138 164명(100 116명)2012년에 149 819명(108 657명)으로 증대될 것으로 예상됨.이러한 분석 결과는특히 우리나라의 급격한 노령화 속도와 그로 인한 장기요양 필요의 증가에 비해 전통적인 노인의 부양기능이 약화되고 있음에 비추어노인장기요양보험 도입이 노령화에 따른 국가적 부담을 해소하면서 국민 삶의 질을 전반적으로 향상시킴으로써 국가의 전반적 틀을 진일보시키기 위한 중요한 토대로 작용하여 국제사,2008-06-30
729,김성이 보건복지가족부장관과 뻬뜨르 쉬메르카(Petr Šimerka) 체코노동사회부차관은 ‘08년 7월 1일 보건복지가족부에서 한-체코 사회보장협정 이행을 위한 행정약정에 서명한다.이번에 서명한 행정약정은 ‘07년 12월 서명한 사회보장협정을 원활하게 시행하기 위한 행정협조 절차를 규정하고 있다.체코와의 사회보장협정은 양국의 국회 비준동의 등 국내 절차가 마무리되는 대로 내년 중 발효될 예정이다.협정이 발효되면 양국 파견근로자*의 연금보험료 2중 부담 문제가 최소 5년간 해소되고* 체코 파견 한국인 59명(연 867백만원)한국 주재 체코인 11명(연 45백만원)연금 가입기간 합산 및 양국민 동등대우를 통해 양국 장기체류 근로자 및 이민자의 연금수급 기회가 확대될 것으로 기대된다.* 체코 거주 한국인 : 교민 약 80명체류자 약 2천5백명* 문의 : 국민연금급여과 02)2023-8337,2008-06-30
